uid,source,year_period,seniority_3level,company_name_canonical,is_aggregator,text_source
arshkon_3904062229,kaggle_arshkon,2024,unknown,TEKsystems,True,llm
arshkon_3904953971,kaggle_arshkon,2024,unknown,Robert Half,True,llm
arshkon_3889415852,kaggle_arshkon,2024,unknown,ClearanceJobs,True,llm
arshkon_3904942237,kaggle_arshkon,2024,senior,Tata Technologies,False,llm
arshkon_3902356904,kaggle_arshkon,2024,senior,Thoughtwave Software and Solutions,False,llm
arshkon_3890878410,kaggle_arshkon,2024,unknown,Edvenswa Enterprises,False,llm
arshkon_3903897959,kaggle_arshkon,2024,unknown,Spectrum,False,llm
arshkon_3894921902,kaggle_arshkon,2024,unknown,RemX | The Workforce Experts,False,llm
arshkon_3904702598,kaggle_arshkon,2024,unknown,Dropbox,False,llm
arshkon_3901999769,kaggle_arshkon,2024,senior,TekJobs,False,llm
arshkon_3902864226,kaggle_arshkon,2024,unknown,Rocket Travel by Agoda,False,llm
arshkon_3904358881,kaggle_arshkon,2024,senior,Westinghouse Electric Company,False,llm
arshkon_3900955390,kaggle_arshkon,2024,senior,Centraprise,False,llm
arshkon_3905333172,kaggle_arshkon,2024,unknown,General Motors,False,llm
arshkon_3891069901,kaggle_arshkon,2024,unknown,BuzzClan,False,llm
arshkon_3903455349,kaggle_arshkon,2024,unknown,Photon,False,llm
arshkon_3884820634,kaggle_arshkon,2024,senior,Coinbase,False,llm
arshkon_3902833659,kaggle_arshkon,2024,unknown,Aequor,False,llm
arshkon_3905309124,kaggle_arshkon,2024,senior,Allen Institute for AI (AI2),False,llm
arshkon_3902350577,kaggle_arshkon,2024,unknown,Intellectt Inc,False,llm
arshkon_3888490829,kaggle_arshkon,2024,unknown,Discover Technologies,False,llm
arshkon_3904091342,kaggle_arshkon,2024,unknown,maven,False,llm
arshkon_3886205347,kaggle_arshkon,2024,unknown,Giffft,False,llm
arshkon_3884856274,kaggle_arshkon,2024,senior,SKIMS,False,llm
arshkon_3905822803,kaggle_arshkon,2024,unknown,"Griffin Global Systems, Inc.",False,llm
arshkon_3903802633,kaggle_arshkon,2024,senior,Capital One,False,llm
arshkon_3902365194,kaggle_arshkon,2024,senior,Pave Talent,False,llm
arshkon_3899543359,kaggle_arshkon,2024,unknown,Cloudinity Inc,False,llm
arshkon_3902752755,kaggle_arshkon,2024,unknown,Allied Reliability,False,llm
arshkon_3898165381,kaggle_arshkon,2024,unknown,Resource Logistics Inc.,False,llm
arshkon_3901344987,kaggle_arshkon,2024,unknown,iTech US Inc,False,llm
arshkon_3886897818,kaggle_arshkon,2024,senior,VYZE INC,False,llm
arshkon_3906252937,kaggle_arshkon,2024,senior,Abbott,False,llm
arshkon_3885816115,kaggle_arshkon,2024,senior,Robinhood,False,llm
arshkon_3904402604,kaggle_arshkon,2024,senior,"Akraya, Inc.",False,llm
arshkon_3906251552,kaggle_arshkon,2024,senior,"Matson, Inc.",False,llm
arshkon_3904396592,kaggle_arshkon,2024,junior,Flexton Inc.,False,llm
arshkon_3901180022,kaggle_arshkon,2024,unknown,Cushman & Wakefield,False,llm
arshkon_3891071687,kaggle_arshkon,2024,unknown,Staffing Technologies,False,llm
arshkon_3886215674,kaggle_arshkon,2024,senior,Capital One,False,llm
arshkon_3884993199,kaggle_arshkon,2024,senior,Amazon,False,llm
arshkon_3895270862,kaggle_arshkon,2024,mid,Boeing,False,llm
arshkon_3888038040,kaggle_arshkon,2024,unknown,MRINetwork,False,llm
arshkon_3888029802,kaggle_arshkon,2024,senior,BioSpace,False,llm
arshkon_3891093321,kaggle_arshkon,2024,unknown,Experis,True,llm
arshkon_3903477701,kaggle_arshkon,2024,senior,Zaddy Solutions,False,llm
arshkon_3905375426,kaggle_arshkon,2024,senior,U.S. Bank,False,llm
arshkon_3898166917,kaggle_arshkon,2024,unknown,"Amply Energy, Inc.",False,llm
arshkon_3905371907,kaggle_arshkon,2024,senior,LexisNexis Risk Solutions,False,llm
arshkon_3904703400,kaggle_arshkon,2024,senior,Flagstar Bank,False,llm
arshkon_3904929128,kaggle_arshkon,2024,unknown,ServiceNow,False,llm
arshkon_3906256303,kaggle_arshkon,2024,unknown,Overview,False,llm
arshkon_3884992269,kaggle_arshkon,2024,unknown,Amazon Web Services (AWS),False,llm
arshkon_3884810490,kaggle_arshkon,2024,unknown,ViaBot,False,llm
arshkon_3888933855,kaggle_arshkon,2024,senior,Actalent,True,llm
arshkon_3904715859,kaggle_arshkon,2024,unknown,"Stanley Black & Decker, Inc.",False,llm
arshkon_3889751951,kaggle_arshkon,2024,unknown,Brickhouse Resources,False,llm
arshkon_3906097174,kaggle_arshkon,2024,junior,"Two Point Conversions, Inc.",False,llm
arshkon_3905846291,kaggle_arshkon,2024,senior,Motion Recruitment,True,llm
arshkon_3895544418,kaggle_arshkon,2024,senior,Phaidon International,True,llm
arshkon_3889278120,kaggle_arshkon,2024,junior,Radley James,False,llm
arshkon_3886450753,kaggle_arshkon,2024,unknown,American Express,False,llm
arshkon_3905297929,kaggle_arshkon,2024,senior,Akamai Technologies,False,llm
arshkon_3901390591,kaggle_arshkon,2024,senior,Boston Technology Corporation,False,llm
arshkon_3901630879,kaggle_arshkon,2024,unknown,"Bechtel Plant Machinery, Inc. (BPMI)",False,llm
arshkon_3905330288,kaggle_arshkon,2024,unknown,General Dynamics Mission Systems,False,llm
arshkon_3904708604,kaggle_arshkon,2024,senior,Blockdaemon,False,llm
arshkon_3904956336,kaggle_arshkon,2024,unknown,TALENT Software Services,False,llm
arshkon_3885846111,kaggle_arshkon,2024,unknown,Horizontal Talent,False,llm
arshkon_3904510180,kaggle_arshkon,2024,senior,Open Systems Technologies,False,llm
arshkon_3891016122,kaggle_arshkon,2024,unknown,Akkodis,False,llm
arshkon_3905328454,kaggle_arshkon,2024,unknown,Constellation,False,llm
arshkon_3898161821,kaggle_arshkon,2024,unknown,Unissant,False,llm
arshkon_3803052628,kaggle_arshkon,2024,unknown,Insight Global,True,llm
arshkon_3902352426,kaggle_arshkon,2024,unknown,Fortune Brands Innovations,False,llm
arshkon_3906093578,kaggle_arshkon,2024,junior,Avature,False,llm
arshkon_3902354496,kaggle_arshkon,2024,unknown,"Infomatics, Inc",False,llm
arshkon_3902862930,kaggle_arshkon,2024,unknown,"LanceSoft, Inc.",False,llm
arshkon_3699309082,kaggle_arshkon,2024,unknown,"KTA Advising Group, LLC",False,llm
arshkon_3902353343,kaggle_arshkon,2024,unknown,Genisis Technology Solutions,False,llm
arshkon_3901979221,kaggle_arshkon,2024,senior,Sayari,False,llm
arshkon_3901671522,kaggle_arshkon,2024,unknown,SHEIN Technology LLC,False,llm
arshkon_3902861372,kaggle_arshkon,2024,senior,Okta,False,llm
arshkon_3905304775,kaggle_arshkon,2024,senior,"Softworld, a Kelly Company",False,llm
arshkon_3902364375,kaggle_arshkon,2024,senior,Zenotis Group,False,llm
arshkon_3904422371,kaggle_arshkon,2024,unknown,Wellabe,False,llm
arshkon_3888825652,kaggle_arshkon,2024,unknown,tCognition,False,llm
arshkon_3891076249,kaggle_arshkon,2024,unknown,Office of Energy Infrastructure Safety,False,llm
arshkon_3901351998,kaggle_arshkon,2024,senior,Deloitte,False,llm
arshkon_3898164496,kaggle_arshkon,2024,unknown,Satyam Venture Engineering Services,False,llm
arshkon_3886893705,kaggle_arshkon,2024,unknown,"Outcome Logix ( A Tech 50 Finalist company 2022, by Pittsburgh Technology Council )",False,llm
arshkon_3901372399,kaggle_arshkon,2024,senior,Oracle,False,llm
arshkon_3903434350,kaggle_arshkon,2024,unknown,"VMC Soft Technologies, Inc",False,llm
arshkon_3895214400,kaggle_arshkon,2024,senior,Compunnel Inc.,False,llm
arshkon_3895556590,kaggle_arshkon,2024,senior,"Lowe's Companies, Inc.",False,llm
arshkon_3901340855,kaggle_arshkon,2024,senior,Brooksource,False,llm
arshkon_3904720899,kaggle_arshkon,2024,senior,Google,False,llm
arshkon_3903469622,kaggle_arshkon,2024,senior,Google,False,llm
arshkon_3886450759,kaggle_arshkon,2024,senior,Cox Communications,False,llm
arshkon_3902326817,kaggle_arshkon,2024,unknown,"Chieftek Precision Co., Ltd. (cpc)",False,llm
arshkon_3891079180,kaggle_arshkon,2024,unknown,Akkodis,False,llm
arshkon_3889485953,kaggle_arshkon,2024,senior,General Motors,False,llm
arshkon_3898163622,kaggle_arshkon,2024,unknown,Vernovis,False,llm
arshkon_3902322700,kaggle_arshkon,2024,unknown,SN Cloud Solutions,False,llm
arshkon_3905297828,kaggle_arshkon,2024,unknown,Galactic Minds INC,False,llm
arshkon_3893660455,kaggle_arshkon,2024,unknown,Charter Global,False,llm
arshkon_3905369011,kaggle_arshkon,2024,unknown,Virtusa,False,llm
arshkon_3891079155,kaggle_arshkon,2024,unknown,Centraprise,False,llm
arshkon_3904583784,kaggle_arshkon,2024,senior,"1st-Recruit LLC, An E-Verified Company",False,llm
arshkon_3894204729,kaggle_arshkon,2024,senior,AVEVA,False,llm
arshkon_3884821376,kaggle_arshkon,2024,senior,MIB,False,llm
arshkon_3902813020,kaggle_arshkon,2024,senior,Tata Consultancy Services,True,llm
arshkon_3888481540,kaggle_arshkon,2024,unknown,EVONA,False,llm
arshkon_3895487844,kaggle_arshkon,2024,senior,Uber,False,llm
arshkon_3903186430,kaggle_arshkon,2024,unknown,"American Unit, Inc",False,llm
arshkon_3901394330,kaggle_arshkon,2024,unknown,Trident Consulting,False,llm
arshkon_3905298557,kaggle_arshkon,2024,junior,Apex Systems,True,llm
arshkon_3905392378,kaggle_arshkon,2024,unknown,Meta,False,llm
arshkon_3904392032,kaggle_arshkon,2024,senior,Sherwin-Williams,False,llm
arshkon_3901941262,kaggle_arshkon,2024,senior,Department of Behavioral Health and Developmental Services,False,llm
arshkon_3906085385,kaggle_arshkon,2024,senior,Teza Technologies,False,llm
arshkon_3904943040,kaggle_arshkon,2024,senior,TekValue IT Solutions,False,llm
arshkon_3901165765,kaggle_arshkon,2024,senior,letsremotify,False,llm
arshkon_3903825867,kaggle_arshkon,2024,unknown,Empower Professionals,False,llm
arshkon_3899523985,kaggle_arshkon,2024,senior,Solomon Page,True,llm
arshkon_3901670521,kaggle_arshkon,2024,unknown,Tyler Technologies,False,llm
arshkon_3901346568,kaggle_arshkon,2024,unknown,Aplomb Technologies Inc,False,llm
arshkon_3903810302,kaggle_arshkon,2024,senior,Signify Technology,False,llm
arshkon_3895521876,kaggle_arshkon,2024,unknown,HubSpot,False,llm
arshkon_3898176021,kaggle_arshkon,2024,senior,Insight Global,True,llm
arshkon_3901959900,kaggle_arshkon,2024,unknown,eduPhoria.ai,False,llm
arshkon_3902351604,kaggle_arshkon,2024,senior,Peritus Inc,False,llm
arshkon_3894974141,kaggle_arshkon,2024,unknown,Tata Technologies,False,llm
arshkon_3902953236,kaggle_arshkon,2024,senior,"Modern Technology Solutions, Inc. (MTSI)",False,llm
arshkon_3903456105,kaggle_arshkon,2024,senior,Photon,False,llm
arshkon_3902827488,kaggle_arshkon,2024,senior,Brooksource,False,llm
arshkon_3904360804,kaggle_arshkon,2024,senior,Virtualan Software,False,llm
arshkon_3906092327,kaggle_arshkon,2024,senior,Commit: AI Career Agents for Developers,False,llm
arshkon_3906231572,kaggle_arshkon,2024,senior,KellyMitchell Group,False,llm
arshkon_3906228524,kaggle_arshkon,2024,senior,GE Aerospace,False,llm
arshkon_3905327867,kaggle_arshkon,2024,senior,SAIC,False,llm
arshkon_3902840554,kaggle_arshkon,2024,senior,Deloitte,False,llm
arshkon_3901963581,kaggle_arshkon,2024,senior,Harvey Nash,False,llm
arshkon_3901947779,kaggle_arshkon,2024,senior,Accolite,False,llm
arshkon_3894401497,kaggle_arshkon,2024,senior,Fullsteam,False,llm
arshkon_3894882257,kaggle_arshkon,2024,unknown,Vertekal,False,llm
arshkon_3904087641,kaggle_arshkon,2024,unknown,maven,False,llm
arshkon_3898165360,kaggle_arshkon,2024,unknown,Vaco,False,llm
arshkon_3898157669,kaggle_arshkon,2024,senior,Talent Bull Inc.,False,llm
arshkon_3905296609,kaggle_arshkon,2024,senior,Dataminr,False,llm
arshkon_3901357055,kaggle_arshkon,2024,senior,Oloop Technology Solutions,False,llm
arshkon_3905241252,kaggle_arshkon,2024,unknown,Rose International,False,llm
arshkon_3905820816,kaggle_arshkon,2024,unknown,A-Line Staffing Solutions,False,llm
arshkon_3895592648,kaggle_arshkon,2024,senior,Esteemed Inc.,False,llm
arshkon_3902782661,kaggle_arshkon,2024,unknown,Wipro,True,llm
arshkon_3884804043,kaggle_arshkon,2024,senior,"Everest Consultants, Inc.",False,llm
arshkon_3890895337,kaggle_arshkon,2024,senior,Vedasoft Inc,False,llm
arshkon_3905329257,kaggle_arshkon,2024,unknown,Square,False,llm
arshkon_3891245996,kaggle_arshkon,2024,senior,LOGIXtech Solutions LLC,False,llm
arshkon_3889750481,kaggle_arshkon,2024,unknown,Edison Smart®,False,llm
arshkon_3905882781,kaggle_arshkon,2024,senior,Net2Source Inc.,True,llm
arshkon_3903842155,kaggle_arshkon,2024,senior,Hughes,False,llm
arshkon_3903482349,kaggle_arshkon,2024,unknown,Aditi Consulting,True,llm
arshkon_3900956589,kaggle_arshkon,2024,senior,"Prudent Technologies and Consulting, Inc.",False,llm
arshkon_3885108710,kaggle_arshkon,2024,unknown,Tri-Valley Aerospace,False,llm
arshkon_3891262915,kaggle_arshkon,2024,senior,Perficient,False,llm
arshkon_3899536167,kaggle_arshkon,2024,senior,Qlik,False,llm
arshkon_3905302538,kaggle_arshkon,2024,senior,Wells Fargo,False,llm
arshkon_3891082086,kaggle_arshkon,2024,unknown,SKILL BIRD,False,llm
arshkon_3902355145,kaggle_arshkon,2024,unknown,"Zodiac Solutions, Inc",False,llm
arshkon_3901376421,kaggle_arshkon,2024,senior,Diverse Lynx,False,llm
arshkon_3904381841,kaggle_arshkon,2024,junior,Capella University,False,llm
arshkon_3901941925,kaggle_arshkon,2024,unknown,RiverPoint Group,False,llm
arshkon_3905203011,kaggle_arshkon,2024,senior,"BAE Systems, Inc.",False,llm
arshkon_3904517235,kaggle_arshkon,2024,junior,Frontall USA,False,llm
arshkon_3901941335,kaggle_arshkon,2024,unknown,"Sira Consulting, an Inc 5000 company",False,llm
arshkon_3904385782,kaggle_arshkon,2024,unknown,"Softworld, a Kelly Company",False,llm
arshkon_3902913623,kaggle_arshkon,2024,senior,"firstPRO, Inc",False,llm
arshkon_3905397635,kaggle_arshkon,2024,unknown,Cisco,False,llm
arshkon_3895240684,kaggle_arshkon,2024,senior,Equifax,False,llm
arshkon_3902350437,kaggle_arshkon,2024,unknown,Ascendum Solutions,False,llm
arshkon_3903841987,kaggle_arshkon,2024,unknown,Palo Alto Networks,False,llm
arshkon_3906200215,kaggle_arshkon,2024,senior,Franklin Fitch,False,llm
arshkon_3901996349,kaggle_arshkon,2024,unknown,MindKind,False,llm
arshkon_3902927061,kaggle_arshkon,2024,senior,Alphawave Semi,False,llm
arshkon_3902742058,kaggle_arshkon,2024,unknown,Maxim Healthcare Staffing,False,llm
arshkon_3884437640,kaggle_arshkon,2024,unknown,Ascendion,False,llm
arshkon_3898174032,kaggle_arshkon,2024,senior,ACL Digital,False,llm
arshkon_3905300178,kaggle_arshkon,2024,senior,Graphite GTC,False,llm
arshkon_3901167352,kaggle_arshkon,2024,senior,Guidehouse,False,llm
arshkon_3901949157,kaggle_arshkon,2024,senior,Walmart Global Tech,False,llm
arshkon_3904957022,kaggle_arshkon,2024,senior,Shakti Solutions,False,llm
arshkon_3902869157,kaggle_arshkon,2024,senior,Venmo,False,llm
arshkon_3898163517,kaggle_arshkon,2024,junior,Settle,False,llm
arshkon_3901626518,kaggle_arshkon,2024,unknown,"Take2 Consulting, LLC",False,llm
arshkon_3887573896,kaggle_arshkon,2024,senior,VergeSense,False,llm
arshkon_3900071205,kaggle_arshkon,2024,unknown,Collabera,True,llm
arshkon_3905333915,kaggle_arshkon,2024,junior,Conveyor,False,llm
arshkon_3904952655,kaggle_arshkon,2024,unknown,Gaze,False,llm
arshkon_3902761089,kaggle_arshkon,2024,senior,WeaveGrid,False,llm
arshkon_3900074985,kaggle_arshkon,2024,unknown,Regal Rexnord,False,llm
arshkon_3903808878,kaggle_arshkon,2024,unknown,Polygraf,False,llm
arshkon_3902913489,kaggle_arshkon,2024,unknown,The Crox Group,False,llm
arshkon_3895225321,kaggle_arshkon,2024,junior,Phaxis,False,llm
arshkon_3901960583,kaggle_arshkon,2024,senior,Skyworks Solutions,False,llm
arshkon_3903453673,kaggle_arshkon,2024,unknown,Arthur Grand Technologies,False,llm
arshkon_3906240261,kaggle_arshkon,2024,senior,Broadcom,False,llm
arshkon_3905328996,kaggle_arshkon,2024,unknown,Thomson Reuters,False,llm
arshkon_3902351469,kaggle_arshkon,2024,junior,TuneTunnel,False,llm
arshkon_3903470864,kaggle_arshkon,2024,senior,Creamos Solutions Inc,False,llm
arshkon_3902785704,kaggle_arshkon,2024,unknown,Tata Consultancy Services,True,llm
arshkon_3800989742,kaggle_arshkon,2024,junior,SilverSpace Technologies Inc,False,llm
arshkon_3901941563,kaggle_arshkon,2024,unknown,Albireo Energy,False,llm
arshkon_3901989427,kaggle_arshkon,2024,senior,Deloitte,False,llm
arshkon_3902923325,kaggle_arshkon,2024,unknown,Inclusively,False,llm
arshkon_3906222725,kaggle_arshkon,2024,unknown,"Pinnacle Group, Inc.",False,llm
arshkon_3905833198,kaggle_arshkon,2024,senior,CNA Search,False,llm
arshkon_3899528203,kaggle_arshkon,2024,unknown,Eliassen Group,False,llm
arshkon_3902836778,kaggle_arshkon,2024,unknown,Deloitte,False,llm
arshkon_3895527372,kaggle_arshkon,2024,unknown,Chime,False,llm
arshkon_3894290062,kaggle_arshkon,2024,senior,Phaidon International,False,llm
arshkon_3891068727,kaggle_arshkon,2024,junior,Jefferies,False,llm
arshkon_3901391262,kaggle_arshkon,2024,unknown,"Metasys Technologies, Inc.",False,llm
arshkon_3906238173,kaggle_arshkon,2024,unknown,Acxiom,False,llm
arshkon_3902756135,kaggle_arshkon,2024,junior,SAP,False,llm
arshkon_3903892170,kaggle_arshkon,2024,senior,Palo Alto Networks,False,llm
arshkon_3884440517,kaggle_arshkon,2024,junior,Sensirion,False,llm
arshkon_3891014527,kaggle_arshkon,2024,unknown,Insight Global,True,llm
arshkon_3898167046,kaggle_arshkon,2024,unknown,TekWissen ®,False,llm
arshkon_3905285769,kaggle_arshkon,2024,unknown,SMX,False,llm
arshkon_3905291167,kaggle_arshkon,2024,unknown,KYYBA Inc,False,llm
arshkon_3901614633,kaggle_arshkon,2024,senior,Compunnel Inc.,False,llm
arshkon_3900959361,kaggle_arshkon,2024,unknown,Raytheon,False,llm
arshkon_3884831575,kaggle_arshkon,2024,unknown,BART,False,llm
arshkon_3895235824,kaggle_arshkon,2024,junior,Radley James,False,llm
arshkon_3891016209,kaggle_arshkon,2024,unknown,"Miracle Software Systems, Inc",False,llm
arshkon_3902752765,kaggle_arshkon,2024,senior,Google,False,llm
arshkon_3902352409,kaggle_arshkon,2024,unknown,Ampstek,False,llm
arshkon_3903450533,kaggle_arshkon,2024,senior,Collabera,True,llm
arshkon_3902350496,kaggle_arshkon,2024,senior,Iris Software Inc.,False,llm
arshkon_3889417436,kaggle_arshkon,2024,unknown,Talentify.io,False,llm
arshkon_3894984502,kaggle_arshkon,2024,unknown,Kavaliro,False,llm
arshkon_3905826261,kaggle_arshkon,2024,unknown,Staffing Solutions Enterprises,False,llm
arshkon_3900961626,kaggle_arshkon,2024,unknown,UST,False,llm
arshkon_3886885021,kaggle_arshkon,2024,senior,Revature,True,llm
arshkon_3901388284,kaggle_arshkon,2024,unknown,Ledgent Technology,False,llm
arshkon_3904950456,kaggle_arshkon,2024,senior,ICE,False,llm
arshkon_3904419488,kaggle_arshkon,2024,senior,Equifax,False,llm
arshkon_3901951117,kaggle_arshkon,2024,mid,San Joaquin County Office of Education,False,llm
arshkon_3905826949,kaggle_arshkon,2024,unknown,CNA Search,False,llm
arshkon_3900962595,kaggle_arshkon,2024,senior,Aditi Consulting,True,llm
arshkon_3885831264,kaggle_arshkon,2024,unknown,Philips,False,llm
arshkon_3904088713,kaggle_arshkon,2024,senior,maven,False,llm
arshkon_3902807894,kaggle_arshkon,2024,senior,"Connect Search, LLC",False,llm
arshkon_3884919514,kaggle_arshkon,2024,unknown,Tata Consultancy Services,True,llm
arshkon_3903809891,kaggle_arshkon,2024,senior,Arteris,False,llm
arshkon_3884809199,kaggle_arshkon,2024,unknown,Harvey Nash,False,llm
arshkon_3904722281,kaggle_arshkon,2024,unknown,Spectrum Recruiting Solutions,False,llm
arshkon_3903454967,kaggle_arshkon,2024,unknown,iCode Technologies,False,llm
arshkon_3905310946,kaggle_arshkon,2024,unknown,A Hiring Company,False,llm
arshkon_3903499884,kaggle_arshkon,2024,senior,ClinDCast LLC,False,llm
arshkon_3884859038,kaggle_arshkon,2024,senior,HyperThinkUS,False,llm
arshkon_3895208296,kaggle_arshkon,2024,unknown,Naztec International Group,False,llm
arshkon_3904395160,kaggle_arshkon,2024,senior,nVent,False,llm
arshkon_3894568117,kaggle_arshkon,2024,senior,"ITS, LLC",False,llm
arshkon_3901939447,kaggle_arshkon,2024,senior,VYZE INC,False,llm
arshkon_3904944119,kaggle_arshkon,2024,senior,Motion Recruitment,True,llm
arshkon_3902832649,kaggle_arshkon,2024,senior,S3B Global,False,llm
arshkon_3905244970,kaggle_arshkon,2024,unknown,New York Technology Partners,False,llm
arshkon_3904097796,kaggle_arshkon,2024,senior,Martin Marietta,False,llm
arshkon_3886896689,kaggle_arshkon,2024,senior,AllSTEM Connections,False,llm
arshkon_3903824682,kaggle_arshkon,2024,senior,Adobe,False,llm
arshkon_3902837419,kaggle_arshkon,2024,senior,"Zodiac Solutions, Inc",False,llm
arshkon_3887571966,kaggle_arshkon,2024,senior,Fidelity Investments,False,llm
arshkon_3902369470,kaggle_arshkon,2024,unknown,CBase Inc,False,llm
arshkon_3905369706,kaggle_arshkon,2024,senior,FloQast,False,llm
arshkon_3891076130,kaggle_arshkon,2024,senior,Higher Talent Solutions LLC (USA),False,llm
arshkon_3903821894,kaggle_arshkon,2024,senior,Fidelity Investments,False,llm
arshkon_3885855602,kaggle_arshkon,2024,senior,Google,False,llm
arshkon_3905828795,kaggle_arshkon,2024,senior,CNA Search,False,llm
arshkon_3890853792,kaggle_arshkon,2024,senior,INFY8,False,llm
arshkon_3891276384,kaggle_arshkon,2024,unknown,Discover Financial Services,False,llm
arshkon_3888032364,kaggle_arshkon,2024,senior,Cloudious LLC,False,llm
arshkon_3906247726,kaggle_arshkon,2024,senior,Cognizant,True,llm
arshkon_3884439566,kaggle_arshkon,2024,senior,Elite WorkForce Inc,False,llm
arshkon_3901391391,kaggle_arshkon,2024,unknown,AllClear.ai,False,llm
arshkon_3898160118,kaggle_arshkon,2024,unknown,The Job Network,False,llm
arshkon_3904357855,kaggle_arshkon,2024,senior,Mindlance,False,llm
arshkon_3901391056,kaggle_arshkon,2024,unknown,Phoenix Technologies,False,llm
arshkon_3891254696,kaggle_arshkon,2024,unknown,Lumen Technologies,False,llm
arshkon_3902917992,kaggle_arshkon,2024,unknown,Unisys,False,llm
arshkon_3887589439,kaggle_arshkon,2024,unknown,Jobot,True,llm
arshkon_3902792133,kaggle_arshkon,2024,senior,Seattle City Light,False,llm
arshkon_3905885196,kaggle_arshkon,2024,unknown,orangepeople,True,llm
arshkon_3886880577,kaggle_arshkon,2024,unknown,Revature,True,llm
arshkon_3901374752,kaggle_arshkon,2024,senior,MNK Infotech,False,llm
arshkon_3904411674,kaggle_arshkon,2024,unknown,NewGen Business Solutions: NetSuite ERP Consultants and Event Technology Specialists,False,llm
arshkon_3903846788,kaggle_arshkon,2024,unknown,Atos,False,llm
arshkon_3827923756,kaggle_arshkon,2024,senior,000,False,llm
arshkon_3904061915,kaggle_arshkon,2024,senior,QBE North America,False,llm
arshkon_3903852327,kaggle_arshkon,2024,senior,SSi People,False,llm
arshkon_3898157741,kaggle_arshkon,2024,unknown,"Hanker Systems, Inc.",False,llm
arshkon_3904361732,kaggle_arshkon,2024,unknown,TwinSpires,False,llm
arshkon_3906069749,kaggle_arshkon,2024,senior,Cloud Resources,False,llm
arshkon_3895527397,kaggle_arshkon,2024,unknown,Inceed,False,llm
arshkon_3902760706,kaggle_arshkon,2024,senior,Amazon,False,llm
arshkon_3904086695,kaggle_arshkon,2024,senior,maven,False,llm
arshkon_3905334477,kaggle_arshkon,2024,unknown,"BAE Systems, Inc.",False,llm
arshkon_3900074466,kaggle_arshkon,2024,unknown,Best High Technologies LLC (BHT),False,llm
arshkon_3900965266,kaggle_arshkon,2024,unknown,Intone,False,llm
arshkon_3901800025,kaggle_arshkon,2024,senior,NetJets,False,llm
arshkon_3905843736,kaggle_arshkon,2024,unknown,Matlen Silver,False,llm
arshkon_3887101785,kaggle_arshkon,2024,unknown,"Custom Business Solutions, Inc.",False,llm
arshkon_3895524720,kaggle_arshkon,2024,senior,Braintrust,False,llm
arshkon_3884913532,kaggle_arshkon,2024,unknown,WWT Tech,False,llm
arshkon_3902812117,kaggle_arshkon,2024,unknown,Wyngate Solutions,False,llm
arshkon_3901944166,kaggle_arshkon,2024,unknown,Redbock - an NES Fircroft company,False,llm
arshkon_3903809120,kaggle_arshkon,2024,unknown,VT Group (VTG),False,llm
arshkon_3900952046,kaggle_arshkon,2024,unknown,Soni,False,llm
arshkon_3901378418,kaggle_arshkon,2024,junior,Sonova Group,False,llm
arshkon_3904575798,kaggle_arshkon,2024,senior,Capital One,False,llm
arshkon_3894622025,kaggle_arshkon,2024,senior,Drake Software,False,llm
arshkon_3899535309,kaggle_arshkon,2024,senior,TechDoQuest,False,llm
arshkon_3905830762,kaggle_arshkon,2024,unknown,CNA Search,False,llm
arshkon_3889121407,kaggle_arshkon,2024,senior,NVIDIA,False,llm
arshkon_3901376419,kaggle_arshkon,2024,senior,Kin Insurance,False,llm
arshkon_3905886000,kaggle_arshkon,2024,unknown,Dice,True,llm
arshkon_3901346364,kaggle_arshkon,2024,unknown,"Tanisha Systems, Inc",False,llm
arshkon_3889490260,kaggle_arshkon,2024,senior,General Motors,False,llm
arshkon_3905207941,kaggle_arshkon,2024,unknown,Denodo,False,llm
arshkon_3904718994,kaggle_arshkon,2024,unknown,Google,False,llm
arshkon_3857386463,kaggle_arshkon,2024,unknown,NInfo Systems INC,False,llm
arshkon_3898163581,kaggle_arshkon,2024,senior,SyllogisTeks,False,llm
arshkon_3888816675,kaggle_arshkon,2024,unknown,Honeycomb Software,False,llm
arshkon_3884433366,kaggle_arshkon,2024,unknown,"Cliecon Solutions, Inc.",False,llm
arshkon_3898170924,kaggle_arshkon,2024,senior,Fiona Solutions,False,llm
arshkon_3894290293,kaggle_arshkon,2024,senior,Capital One,False,llm
arshkon_3886488846,kaggle_arshkon,2024,senior,Samson Rose,False,llm
arshkon_3900938879,kaggle_arshkon,2024,senior,MITRE,False,llm
arshkon_3903451486,kaggle_arshkon,2024,unknown,Synechron,False,llm
arshkon_3902828674,kaggle_arshkon,2024,senior,Asta Crs Inc,False,llm
arshkon_3901161902,kaggle_arshkon,2024,unknown,Onward Play,False,llm
arshkon_3887719476,kaggle_arshkon,2024,senior,Young Living Essential Oils,False,llm
arshkon_3904951349,kaggle_arshkon,2024,unknown,Overture Partners,True,llm
arshkon_3901393102,kaggle_arshkon,2024,unknown,myGwork - LGBTQ+ Business Community,False,llm
arshkon_3898162715,kaggle_arshkon,2024,unknown,Sumeru Inc,False,llm
arshkon_3894284807,kaggle_arshkon,2024,unknown,"Blueera Technologies, Inc.",False,llm
arshkon_3901373400,kaggle_arshkon,2024,senior,"Everest Consultants, Inc.",False,llm
arshkon_3894295124,kaggle_arshkon,2024,senior,Round2POS,False,llm
