term,count_a,count_b,log_odds,z_score,winner,feature_type,comparison,corpus_a,corpus_b,category,winner_corpus
nlcc,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
nodejsexperience,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
notebook,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
observe,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
oneview,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
ooa,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
operationalization,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
overlaps,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
paperwork,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
plusexcellent,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
populations,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
practitioners,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
prematurely,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
premiums,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
prides,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
problemsprovide,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
processexperience,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
projectexceptional,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
putting,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
quantities,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
rarely,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
regulation,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
responded,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
responsibilitieswriting,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
restapi,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
rfq,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
satisfying,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
sccm,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
sent,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
serialization,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
servicesextensive,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
servicesstrong,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
signing,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
simultaneous,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
slis,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
snowflakeexperience,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
solutionsprovide,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
solutionsstrong,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
specifics,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
stocked,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
stressful,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
succeeded,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
suggests,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
sustenance,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
svelte,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
synthesize,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
tableautechnologies,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
tasker,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
techimagine,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
technologiesyou,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
tenured,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
thecapital,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
thinmanager,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
uber's,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
underpin,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
underpins,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
valuation,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
vto,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
walmart's,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
whoop's,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
zscaler's,0,6,-1.9140191269337699,-1.0221113719444115,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
automate,58,245,-0.13489806158299888,-1.0189246275120376,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
opinions,4,26,-0.4757578068563326,-1.0180120786294495,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
procedure,4,26,-0.4757578068563326,-1.0180120786294495,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
containerization,46,198,-0.15031681705677613,-1.0144412390154738,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
controllers,8,18,0.4043446457741897,1.012695390896802,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
convert,8,18,0.4043446457741897,1.012695390896802,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
opt,8,18,0.4043446457741897,1.012695390896802,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
reactive,8,18,0.4043446457741897,1.012695390896802,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
wait,8,18,0.4043446457741897,1.012695390896802,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
technologiesexperience,6,35,-0.39284365777559316,-1.0097553782117645,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
addresses,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
assign,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
benchmarks,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
blob,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
campuses,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
deals,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
eng,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
excessive,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
extensively,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
friction,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
gke,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
intellectually,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
kvm,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
meticulous,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
ngrx,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
produces,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
profitability,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
solutionsexperience,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
telemedicine,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
toil,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
xunit,1,11,-0.8477571661067866,-1.0045130202707664,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
mandatory,20,54,0.24460605063331986,1.0022929986923315,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
min,9,48,-0.32274672438056307,-1.0000877387087428,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
personalization,3,21,-0.5313789005050147,-0.9980859137612675,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
philosophy,3,21,-0.5313789005050147,-0.9980859137612675,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
pieces,3,21,-0.5313789005050147,-0.9980859137612675,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
oriented,152,494,0.08517041789267132,0.9947584590517511,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
configure,23,106,-0.2059511127335103,-0.9945343964708133,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
largest,55,167,0.14322080179449248,0.994109237901587,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
backup,14,69,-0.25999762790109315,-0.9910496908900598,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
carrying,2,16,-0.6290773967657248,-0.9891353366230352,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
consume,2,16,-0.6290773967657248,-0.9891353366230352,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
fedramp,2,16,-0.6290773967657248,-0.9891353366230352,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
formulate,2,16,-0.6290773967657248,-0.9891353366230352,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
hardening,2,16,-0.6290773967657248,-0.9891353366230352,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
paradigms,2,16,-0.6290773967657248,-0.9891353366230352,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
rewarded,2,16,-0.6290773967657248,-0.9891353366230352,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
uart,2,16,-0.6290773967657248,-0.9891353366230352,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
address,64,197,0.13151161028200598,0.9871022292354008,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
abet,5,10,0.5087658151546286,0.9844886160962075,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
fieldexperience,5,10,0.5087658151546286,0.9844886160962075,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
selecting,5,10,0.5087658151546286,0.9844886160962075,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
surrounding,5,10,0.5087658151546286,0.9844886160962075,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
you've,7,39,-0.35706407818721786,-0.9833014342574855,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
maintaining,155,505,0.08305783393080368,0.9800409824170034,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
continued,11,27,0.32779085527691976,0.9786714516862338,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
iis,11,27,0.32779085527691976,0.9786714516862338,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
they're,11,27,0.32779085527691976,0.9786714516862338,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
throughput,11,27,0.32779085527691976,0.9786714516862338,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,sys_design,junior_2024
itil,5,30,-0.41461106872045406,-0.9777386347274591,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
submitted,5,30,-0.41461106872045406,-0.9777386347274591,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
attend,12,30,0.31171848383419665,0.9754091734336298,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
followed,12,30,0.31171848383419665,0.9754091734336298,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
mongo,12,30,0.31171848383419665,0.9754091734336298,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
protecting,13,33,0.2983655418635358,0.9745151718061325,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
authentication,24,67,0.21563946325119598,0.9738546209253496,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
cassandra,11,56,-0.28586851227941157,-0.9713607963244345,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
acas,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
authorizations,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
brainstorming,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
compile,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
conferring,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
cplusplusexperience,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
elevating,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
finally,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
geometric,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
incubated,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
issuesexperience,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
manipulating,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
monetization,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
nationality,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
pairing,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
parsing,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
paste,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
problemsexperience,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
seminars,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
slo,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
submits,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
they'll,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
tsql,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
vcs,3,5,0.6719109870500954,0.9703119188372142,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
competencies,19,89,-0.21909087588529985,-0.964316145477018,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
discussions,31,137,-0.17184405764500177,-0.9564085506426392,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
securely,6,34,-0.3702981444574984,-0.9469309102902188,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
avoid,6,13,0.43770251109374847,0.9424919542026996,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
individually,6,13,0.43770251109374847,0.9424919542026996,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
mandates,6,13,0.43770251109374847,0.9424919542026996,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
manufacture,6,13,0.43770251109374847,0.9424919542026996,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
permissions,6,13,0.43770251109374847,0.9424919542026996,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
practicesexperience,6,13,0.43770251109374847,0.9424919542026996,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
thoroughly,6,13,0.43770251109374847,0.9424919542026996,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
redshift,31,90,0.18177029175622117,0.9396120454451854,A,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,junior_2024
ambitious,15,72,-0.23877068682569824,-0.9377550455650083,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
external,98,395,-0.0962430980898139,-0.9372758694559303,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
acquiring,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
actionsexperience,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
adtech,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
affirm's,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
allowances,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
anime,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
applicationsgood,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
architectureworking,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
artful,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
aspentech,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
attribution,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
autoscaling,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
axon's,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
benefitsmedical,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
bgp,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
bitkey,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
breef's,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
bundles,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
bytedance's,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
cataloging,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
cellphone,0,5,-1.914013772140521,-0.9330531474457228,B,unigram,T10_03_junior_2024_vs_senior_2024,junior_2024,senior_2024,noise,senior_2024
