term,count_a,count_b,log_odds,z_score,winner,feature_type,comparison,corpus_a,corpus_b,category,winner_corpus
picturework,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pings,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pinku,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pinpointing,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinepoint,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinesb,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinescloud,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinesensure,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinesexposure,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinesimplement,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinesknowledge,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelineslibrary,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinesredevops,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pipelinesstrong,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
planaccess,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
planningdata,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
planningdefines,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plansexperience,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plansfitness,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plansplan,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
platformability,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
platformdesign,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
platformgitlab,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
platformscontainerization,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
platformsdevelop,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
platformsstrong,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
platformstrong,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plc's,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ple,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pleasing,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusability,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusat,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusautomotive,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusbs,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pluscollaborate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusdatabricks,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusfamiliarity,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusfinancial,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusgood,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusprior,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plussome,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusstrong,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
plusyou,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pmda,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pmr,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
podsconducting,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
policiesleads,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
policiesoperating,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
policiesvnetsubnetcosmodbmongodbingressacr,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
policyholder,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
policyunlimited,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
polka,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pollinate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
postgis,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
postgreswork,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
postmanworking,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
potato,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
powerhouses,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
powerplatform,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practicable,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practiceanalytical,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practicesevaluates,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practicesextensive,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practicesfull,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practicesgood,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practiceshighly,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practicesparticipate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practicesproficiency,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
practicesreview,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferreda,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredat,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredbackend,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferreddemonstrated,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferreddotnetworking,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredexcellent,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredexpert,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredgood,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredhistory,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredpreferred,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredself,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredstrong,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preferredwork,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
prefferedaz,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
prepackaged,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preparationcustomer,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
preprocessor,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
prevailing,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pricings,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
principlesability,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
principlesenforces,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
principlesknowledge,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
principlesunderstanding,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
prioritiesability,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
problemsdesign,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
problemsdevelop,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
problemsserve,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
proceduresparticipate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
proceduresprovide,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
processescollaborate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
processesconduct,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
processescreate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
processesensure,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
processesmentor,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productexperience,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productidentify,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productionability,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productionexperience,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productionmaintain,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productionown,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productscollaborates,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productscreate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productsknowledge,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productsregular,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productswrite,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
productsyou,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
proficiencyjava,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
profinet,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programbusiness,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programdisability,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programfitness,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programgym,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programmingstrong,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programsand,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programscomprehensive,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programsemotional,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programsexperience,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
programsmuch,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectexperience,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projecting,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectsautomate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectscoordinate,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectsin,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectsjoin,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectsparticipates,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectsrpm,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectstrack,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
projectsyou,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
protectionability,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
protocollinux,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
protocolsknowledge,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
provisioningperform,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
psychologists,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pto's,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ptoindustry,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ptoreimbursements,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
ptsd,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
puppeteer,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
puppetexperience,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
purchasesuse,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
purposethe,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pursuers,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pursuits,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pythoncloudwatchterraformansiblepagerduty,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pythonno,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pythonsolid,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pythontriaging,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pythonunderstanding,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pythonworking,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pythonyou,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
pytorchhands,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qgis,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qliksense,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qsfp,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationc,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationsadvanced,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationsat,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationsbasic,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationsfamiliarity,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationsknowledge,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationsstrong,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationsthis,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualificationsyou,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualitydevelop,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualityeducation,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualityimplements,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qualitytools,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
queriesunderstanding,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
quicklyability,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
quicklyexperience,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
quicklystrong,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
qunit,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
quontic's,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
quotesshould,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
racers,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
raci,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
racism,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,noise,senior_2024
raghavaemail,2,0,4.211824876068045,0.9155807281439676,A,unigram,T10_02_senior_2024_vs_senior_2026,senior_2024,senior_2026,ai_tool,senior_2024
