term,count_a,count_b,rate_a,rate_b,ratio_a_over_b,log_odds,z,category,direction
framework,2380,438,0.0009478220006212615,0.0013547159890509256,0.6996462788375871,-0.33663832703626984,-6.652950175449567,other,up_in_2024_arshkon_reqresp
duties,2730,492,0.0010872075889479175,0.0015217357685229575,0.7144522797168618,-0.3168404542021497,-6.6506439662854335,other,up_in_2024_arshkon_reqresp
intercontinental,31,25,1.234558068036097e-05,7.732397197779255e-05,0.15966045670683626,-1.767511991321447,-6.6422801912350025,other,up_in_2024_arshkon_reqresp
hours,1605,315,0.0006391824836122372,0.0009742820469201862,0.6560548720288587,-0.3975947420572288,-6.619312855882824,other,up_in_2024_arshkon_reqresp
locations,994,214,0.0003958550708477033,0.0006618932001299043,0.5980648702389028,-0.48563326349060176,-6.598150285271215,other,up_in_2024_arshkon_reqresp
methodologies,2837,507,0.0011298197545220668,0.001568130151709633,0.7204885087441855,-0.3088856004817284,-6.58737552785305,other,up_in_2024_arshkon_reqresp
related,14181,2134,0.005647505794458029,0.006600374248024373,0.8556341780389867,-0.14753832782565013,-6.565129821772093,other,up_in_2024_arshkon_reqresp
round,52,31,2.0708715979960336e-05,9.588172525246277e-05,0.2159818873245444,-1.4717133681863128,-6.559076970469897,other,up_in_2024_arshkon_reqresp
rdbms,343,96,0.00013659787656012298,0.00029692405239472344,0.46004315062537665,-0.7370771338259434,-6.504807904928464,credential,up_in_2024_arshkon_reqresp
us,5765,939,0.002295879762009064,0.0029042883874858885,0.7905137010159324,-0.22153798590876672,-6.489316938380144,other,up_in_2024_arshkon_reqresp
jsp,27,23,1.0752602528056328e-05,7.113805421956915e-05,0.15115120375471877,-1.8211840062000206,-6.482895448104184,other,up_in_2024_arshkon_reqresp
providing,2345,428,0.0009338834417885959,0.0013237864002598086,0.7054638434156072,-0.3287812905873455,-6.428505874934931,other,up_in_2024_arshkon_reqresp
