profile,pattern,period,uid,seniority_final,snippet
strategic,resource_allocation,2024,asaniczka_d76979506efc48cf,mid-senior,"ble insights. Project Management: | Manage data engineering projects, including resource allocation, timelines, budget. Prioritize execute initiatives align business objectives. D"
strategic,resource_allocation,2024,asaniczka_e216034c6bf5f5ba,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_a84b71937defbd00,mid-senior,"ty assurance, testing ensure delivery high-quality, reliable software products. Resource Allocation: Manage resources effectively, including budgeting, staffing, resource allocati"
strategic,resource_allocation,2024,asaniczka_95063e574afc746d,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_82b90b0cc882c5f1,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_f570f6a5ee9bb1ff,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_e6bbf12e9db8390e,mid-senior," maintain comprehensive documentation project including scope, timeline, budget resource allocation • Analyze data tests & experiments measure success make recommendations future "
strategic,resource_allocation,2024,asaniczka_d56d29bdf826e74d,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_a0f0af047bf9e179,mid-senior,"ice spanning space terrestrial networks? wondered takes solve multi-dimentional resource allocation problem global scale? Project Kuiper's Capacity Management team design, impleme"
strategic,resource_allocation,2024,asaniczka_ecb32fe9bff3446b,mid-senior," Distributed ML services, LLMs, Vector-DB AI inferencing, managing deployments, resource allocation, monitoring, security. Collaborate cross-functional teams address AI infrastruc"
strategic,resource_allocation,2024,asaniczka_9f35071db7d38e23,mid-senior,"oduct manager identify track program technical risk, develop maintain schedule, resource allocation, budget Qualifications: | B.S. degree computer science, computer engineering, a"
strategic,resource_allocation,2024,asaniczka_3b954f30765e46cd,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_9882c9e059273ba8,mid-senior," Distributed ML services, LLMs, Vector-DB AI inferencing, managing deployments, resource allocation, monitoring, security. Collaborate cross-functional teams address AI infrastruc"
strategic,resource_allocation,2024,asaniczka_c290c799dca05297,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_b802e5e8a386fc68,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_827d8b0789821cc4,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,asaniczka_d3be6c9b7a9b8cf1,mid-senior,sts Identify Testing Best Practices ensure good test coverage Assist Management resource allocation project planning tasks Provide leadership drive improvements build skillset wit
strategic,resource_allocation,2024,asaniczka_6ed5e432cb760556,mid-senior,"chine learning models experiments, providing expertise guidance best practices, resource allocation, strategic planning Machine Learning team. Roll sleeves work alongside team mem"
strategic,resource_allocation,2024,arshkon_3888825652,mid-senior,"ganization.Perform database capacity planning forecasting support future growth resource allocation.Implement maintain database security measures, including user access controls d"
strategic,cross_functional,2024,asaniczka_b502992d68da7f0b,mid-senior,"cal solutions support strategic initiatives. Work closely Tech Leads/Architects cross functional teams follow established practices delivery solutions meeting QCD (Quality, Cos"
strategic,cross_functional,2024,asaniczka_4afeeed52800ca5c,mid-senior,development design patterns ensure code maintainability efficiency. Collaborate cross-functional teams stakeholders across globe. Provide technical leadership mentorship junior
strategic,cross_functional,2024,asaniczka_1d3af7985ac2fae3,mid-senior,"cations leveraging test-driven development pattern technical design development cross-functional, multi-platform application systems Share passion staying top tech trends, expe"
strategic,cross_functional,2024,asaniczka_4704f0cd373b171c,mid-senior,"fast-paced environment. developer also provide design, implementation expertise cross-functional agile software development team. looking Senior Salesforce Developer join team."
strategic,cross_functional,2024,asaniczka_8c1df204ad43a7f8,mid-senior,lopment Life Cycle (SDLC); working complex development environments; developing cross-functional systems; developing complete systems; creating WebForms using C#; designing Web
strategic,cross_functional,2024,asaniczka_0c7d3fb58a3efbc2,mid-senior,"elopment projects. excellent opportunity work challenging projects, collaborate cross-functional teams, contribute growth evolution Android applications. Design develop fully a"
strategic,cross_functional,2024,arshkon_3905825166,mid-senior,eloper augment existing state Team meeting critical go-live deliverables member cross-functional team. position must able work independently part team drive results final phase
strategic,cross_functional,2024,asaniczka_c4745f439e247637,mid-senior,"cations leveraging test-driven development pattern technical design development cross-functional, multi-platform application systems Share passion staying top tech trends, expe"
strategic,cross_functional,2024,asaniczka_e037cac2a37a64f1,mid-senior,"ther hours worked. | Design, build run platform processes patient samples. part cross-functional team collaborates US & UK engineers lab operators. Work problems sometimes cann"
strategic,cross_functional,2024,asaniczka_fb1af9aba94c4a1b,mid-senior,"diffusion models Deliver generative machine learning experiences device Partner cross-functional Snap teams explore prototype new products Knowledge, Skills & Abilities: | prov"
strategic,cross_functional,2024,asaniczka_cbd7d1fb1bda2830,mid-senior,"ng groups, virtual machines | Ability work efficiently accurately within remote cross-functional team context deliver cyber analytics capabilities diverse set mission stakehold"
strategic,cross_functional,2024,asaniczka_6fd50b868173a42e,mid-senior,"gement, software development life cycle management, program/project management, cross-functional team, agile software testing, test-driven development, software test planning, "
strategic,cross_functional,2024,asaniczka_39fffeaf859c006d,mid-senior,"cesses Experience working Generator and/or Bus Power Control Experience working cross functional team program, systems, hardware software engineers Experience MathWorks tools p"
strategic,cross_functional,2024,asaniczka_285de80d343ac8ce,mid-senior,"ocumentation. Productize internal monitoring tools, drive adoption. Work member cross-functional project team contributing technology-based solutions consult concept feasibilit"
strategic,cross_functional,2024,asaniczka_ea306367b5103287,mid-senior,management potential problems/issues advance. Facilitate test plan/case reviews cross-functional team members Identify any potential quality issues per defined process escalate
strategic,cross_functional,2024,asaniczka_a57ed61ec2ad609a,mid-senior,object-oriented software development methodology Ability work individually well cross functional teams Experience aspects development life cycle test methodologies Excellent or
strategic,cross_functional,2024,asaniczka_79bff13887e1edaa,mid-senior,"anagement, program/project management, systems engineering, strategic planning, cross-functional team Preferred Qualifications | Relevant DoD and/or Industry work experience Sp"
strategic,cross_functional,2024,arshkon_3904943023,mid-senior,"dware, software, connectivity problems.experience coordinating working multiple cross-functional base work initiatives projects.to develop enhanced production monitoring additi"
strategic,cross_functional,2024,asaniczka_7fb2ef6375385cf8,mid-senior,nt analytical systems report detect infrastructure security issues. Collaborate cross-functional teams align audit compliance priorities business needs Research propose innovat
strategic,cross_functional,2024,asaniczka_77f4f0c714085e3a,mid-senior,"in generative AI platform, ensuring high performance responsiveness Collaborate cross-functional teams define, design, ship new features Write clean, maintainable, high perform"
strategic,cross_functional,2024,asaniczka_136d2c4e109f20cd,mid-senior,"cture, monitoring optimizing systems performance cost efficiency, collaborating cross-functional teams troubleshoot resolve issues. expertise knowledge, help us continuously im"
strategic,cross_functional,2024,asaniczka_1b49bacc08fbad92,mid-senior,"ing, developing, implementing solutions within ServiceNow platform. collaborate cross-functional teams understand business requirements translate into technical solutions.Any D"
strategic,cross_functional,2024,arshkon_3898171193,mid-senior,"x, Visualforce, Lightning Web Components. Sr. Salesforce Developer work closely cross-functional teams understand business requirements develop scalable solutions meet requirem"
strategic,cross_functional,2024,arshkon_3894289144,mid-senior,"grades, system migrations, cloud solutions.Collaborate senior engineers, peers, cross-functional teams resolve technical issues efficiently.Support implementation hardening sta"
strategic,cross_functional,2024,asaniczka_5f0fc68adfc735da,mid-senior,"s aspects Salesforce, including customization, integration, design. collaborate cross-functional teams analyze business requirements, architect scalable solutions, deliver high"
strategic,stakeholder,2026,linkedin_li-4349574073,mid-senior,"signated plan. * Provide support implementation business solutions partnerships stakeholders, identifying needs, managing processes, adapting evolving demands. * Drive cros"
strategic,stakeholder,2026,linkedin_li-4299764727,mid-senior,"ility, usability * Mentor subject-matter-expert FE engineering team * Influence stakeholders Product Business teams * Set technical standards ensure scalability **What You’"
strategic,stakeholder,2026,linkedin_li-4314626181,mid-senior,"ion.** **What Here** * Collaborate engineering leaders, product management, key stakeholders introduce architectural simplifications consolidation across multiple technolog"
strategic,stakeholder,2026,linkedin_li-4393287756,mid-senior,ementation processes procedures * Ensures successful collaboration across teams stakeholders * Identifies mitigates issues execute book work escalating issues necessary * P
strategic,stakeholder,2026,linkedin_li-4393951590,mid-senior,"nment performance, scalability, security, cost objectives. * Partner scientific stakeholders translate research needs into platform level infrastructure requirements, provi"
strategic,stakeholder,2026,linkedin_li-4369739339,mid-senior,"tations building developing relationships senior level decision makers, keeping stakeholders up-to-date activities, plans, progressing towards initiatives. Deepen broaden c"
strategic,stakeholder,2026,linkedin_li-4364614799,mid-senior,"rocesses, patterns * Deliver reports visualizations tailored technical business stakeholders. * Evaluate emerging technologies evolve 2K’s observability strategy. * Drive a"
strategic,stakeholder,2026,linkedin_li-4387748418,mid-senior,"nments. **Collaboration** * Partner UX/UI designers, product managers, business stakeholders. * Participate Agile ceremonies (sprint planning, stand-ups, retrospectives). *"
strategic,stakeholder,2026,linkedin_li-4393081285,mid-senior,"ge, governance, reliability, performance across pipelines. Collaborate business stakeholders, data scientists, platform teams translate business needs into technical soluti"
strategic,stakeholder,2026,linkedin_li-4388938904,mid-senior,"on, customer engagement skills, demonstrated ability work closely non‑technical stakeholders. * Advanced proficiency across Microsoft data analytics ecosystem, including Mi"
strategic,stakeholder,2026,linkedin_li-4394692006,mid-senior,equirements/specification artifacts. Use effectively Communicate status updates Stakeholders. **Skills Required** * Java **Skills Preferred** * GCP | **Education Required**
strategic,stakeholder,2026,linkedin_li-4371558759,mid-senior, applications. * Implement web-based interfaces AI applications. * Work closely stakeholders gather user requirements translate business needs into technical solutions. * F
strategic,stakeholder,2026,linkedin_li-4323286939,mid-senior,"Ownership freedom don’t mean work vacuum. You’ll need vet decisions appropriate stakeholders, keep date necessary, work engineers get projects across finish line. Clear con"
strategic,stakeholder,2026,linkedin_li-4359571457,mid-senior,"ty performance. * Monitor project progress, provide status updates, collaborate stakeholders mitigate risks ensure timely delivery. * Implement telemetry testing strategies"
strategic,stakeholder,2026,linkedin_li-4383163781,mid-senior,yping. **Primary Responsibilities** * Coordinate Senior Engineers customer test stakeholders define testing priorities establish test event schedules. * Partner System-Leve
strategic,stakeholder,2026,linkedin_li-4362732679,mid-senior,"ode CODESYS, documents, demonstrate proof-of-concepts, build prototypes, manage stakeholder expectations. **Basic Qualifications** * 2\+ years designing architecting (desi"
strategic,stakeholder,2026,linkedin_li-4325514316,mid-senior,"pliance, safety, auditability enterprise AI systems. * Excellence communication stakeholder management; able influence align across diverse teams. * Proven curiosity menta"
strategic,stakeholder,2026,linkedin_li-4390279717,mid-senior,"identify address technical challenges, making sound decisions ambiguity keeping stakeholders informed progress blockers. **Strengths Background** * Education: Bachelor's de"
strategic,stakeholder,2026,linkedin_li-4379087330,mid-senior,"nning day-to-day administration, new enhancements/features, working closely key stakeholders long-term development plans. Full Stack Developer need able work individually w"
strategic,stakeholder,2026,linkedin_li-4317227328,mid-senior,"n: Strong written, verbal, interpersonal skills, confidence engage persuasively stakeholders senior leadership. * Leadership: Critical thinking thought leadership capabilit"
strategic,stakeholder,2026,linkedin_li-4389941452,mid-senior,"ead technical discussions complex concepts requirements technical non-technical stakeholders, driving alignment backend frontend architecture decisions * Contribute ongoing"
strategic,stakeholder,2026,linkedin_li-4390795650,mid-senior,"velopers, testers, infrastructure engineers, site reliability engineers (SREs), stakeholders design, plan, coordinate, automate release process software products. include d"
strategic,stakeholder,2026,linkedin_li-4364994926,mid-senior,"ild, CI/CD test automation systems Terminal SDKs, Android apps firmware. * Work stakeholders across Terminal prioritize work, balance competing needs ensure solutions integ"
strategic,stakeholder,2026,linkedin_li-4393509626,mid-senior,ead team ensure compliance risk management requirements supported area met work stakeholders implement key risk initiatives * Ensure solutions delivered self team members s
strategic,stakeholder,2026,linkedin_li-4308488394,mid-senior,"y, minimize complexity * Exceptional interpersonal skills - communicate clearly stakeholders well engineers, fostering collaborative, supportive working environment. * Expe"
strategic,business_impact,2026,linkedin_li-4394473192,mid-senior,"t-leading technology products secure, stable, scalable way. Promote significant business impact capabilities contributions, apply deep technical expertise problem-solving meth"
strategic,business_impact,2026,linkedin_li-4239980531,mid-senior,"+ Go plus, required. * product mindset ability tie technical work user outcomes business impact. * Strong collaboration communication skills, especially working across functio"
strategic,business_impact,2026,linkedin_li-4379296311,mid-senior,"ket-leading technology products secure, stable, scalable way. Drive significant business impact capabilities contributions, apply deep technical expertise problem-solving meth"
strategic,business_impact,2026,linkedin_li-4387146792,director," recent experience bringing AI platforms/Solutions solve business problems make business impact, practical experience Python, Azure AI, Google AI services similar capabilities"
strategic,business_impact,2026,linkedin_li-4395288486,mid-senior,"uct, Operations teams deliver scalable systems intuitive user experiences drive business impact. * Solve complex technical challenges distributed systems, ensuring performance"
strategic,business_impact,2026,linkedin_li-4239984019,mid-senior,"+ Go plus, required. * product mindset ability tie technical work user outcomes business impact. * Strong collaboration communication skills, especially working across functio"
strategic,business_impact,2026,linkedin_li-4389407702,director,"atest AI tools. position ideal someone passionate cutting-edge ML applications, business impact, turning complex data into automated, revenue-driving solutions. **Responsibili"
strategic,business_impact,2026,linkedin_li-4392755892,mid-senior,"king across organization. Lead Data Engineer, operate intersection architecture business impact—shaping data platform, accelerating innovation, enabling data-driven outcomes s"
strategic,business_impact,2026,linkedin_li-4382302247,mid-senior,"t repositories content, analytics layer tracking event delivery, content usage, business impact. team includes engineering manager, product manager, several backend engineers "
strategic,business_impact,2026,linkedin_li-4393243082,mid-senior,"eadership roles. * 3\+ years leading cross-functional technical programs direct business impact. * Strong hands-on depth least two following: Kubernetes platforms, cloud infra"
strategic,business_impact,2026,linkedin_li-4372034369,mid-senior,"t emerging technologies AI, knowledge management, automation deliver measurable business impact. * Champion culture blends strong engineering discipline modern AI capabilities"
strategic,business_impact,2026,linkedin_li-4372623517,mid-senior," to: * Lead design, prototyping, implementation multi-phase features tools high business impact, ensuring stability usability * Collaborate closely Product Design, Product Man"
strategic,business_impact,2026,linkedin_li-4369999730,mid-senior," user empathy, experience shaping features create real value members measurable business impact. * Experience cloud platforms (AWS, Azure, Google Cloud) modern architectures ("
strategic,business_impact,2026,linkedin_li-4364501275,mid-senior,"monitoring. * Think Product, Code: Approach problems product mindset. care much business impact build technical design. * Mentor \& Elevate: Coach engineers team sharing patte"
strategic,business_impact,2026,linkedin_li-4344648893,mid-senior,"ducts secure, stable, scalable manner. skills contributions promote substantial business impact, leverage deep technical expertise problem-solving methodologies address wide r"
strategic,business_impact,2026,linkedin_li-4380056355,mid-senior,"ild Salesforce—Apex, LWC, Flows—while integrating Amadeus GDS APIs deliver real business impact; success role requires proven Salesforce development depth practical Amadeus in"
strategic,business_impact,2026,linkedin_li-4389949248,mid-senior,"ng reliability customers depend on. thrive solving hard technical problems real business impact love challenge building greenfield features refactoring legacy code, feel right"
strategic,business_impact,2026,linkedin_li-4361659453,mid-senior,"artnering closely Research, Product, Engineering translate ML capabilities into business impact. * Grow Technical Community: Mentor engineers code reviews, design reviews, pai"
strategic,business_impact,2026,linkedin_li-4321412769,mid-senior,"ics, Product, Capital, role offers direct opportunity work launches significant business impact. **What Do** * support team’s tech lead manager, break larger projects into ind"
strategic,business_impact,2026,linkedin_li-4396858403,mid-senior,"hmarks, automated \+ human review loops, production monitoring quality, safety, business impact (nice have, highly valued). * Familiarity cloud platforms (AWS/GCP/Azure), cont"
strategic,business_impact,2026,linkedin_li-4397443092,mid-senior,"ket-leading technology products secure, stable, scalable way. Drive significant business impact capabilities contributions, apply deep technical expertise problem-solving meth"
strategic,business_impact,2026,linkedin_li-4326548292,mid-senior,"rning systems, proven record driving technical innovation delivering measurable business impact. Relevant PhD count 2 YOE. * experience leading end-to-end ML system design, da"
strategic,business_impact,2026,linkedin_li-4393034124,mid-senior,"ltiple quality engineering teams, ensuring robust test automation, reliability, business impact scale. develop execute quality strategy drives measurable improvement system re"
strategic,business_impact,2026,linkedin_li-4397173580,mid-senior,"ing technologies, innovative approaches leveraging diverse data sources maximum business impact * Sharing knowledge within organization mentoring, training, creating reusable "
strategic,business_impact,2026,linkedin_li-4390578468,mid-senior,U.S. * Work AI-native platform real customers revenue * Ship code daily visible business impact * Collaborate directly founders senior leadership * Help define architecture ea
strategic,revenue,2026,linkedin_li-4393271087,mid-senior,"n. Quota-based Incentive Pay, Typically Pays Follows * .75% incentive target 1% revenue attainment 50% quota; * 1\.5% incentive target 1% attainment 50% 75%; * 1% ince"
strategic,revenue,2026,linkedin_li-4336718689,mid-senior," leading industrial manufacturer headquartered Tokyo, Japan, $1\.5 B USD annual revenue, 8000 \+ employees worldwide, publicly traded Tokyo Stock Exchange. **Integrate"
strategic,revenue,2026,linkedin_li-4392486979,mid-senior,"a, Georgia, employs approximately 50,000 professionals worldwide reports annual revenue approaching $3 Billion. global delivery centers across North America, Asia, Eur"
strategic,revenue,2026,linkedin_li-4390232827,mid-senior," engineering group building one-stop solution TV industry manage billion-dollar revenue. tech platform capable handling billions daily requests, processing terabytes r"
strategic,revenue,2026,linkedin_li-4391300139,mid-senior,"py someone talented considering role. First, little us, we’re $2 Billion annual revenue company double digit Annual Recurring Revenue (ARR) $93 Billion market opportun"
strategic,revenue,2026,linkedin_li-4379458095,mid-senior,"ll, benefits, cybersecurity, mortgage services – more. last twelve years, grown revenue $38 million almost $5 billion employs 19,000 colleagues 20 countries. built ent"
strategic,revenue,2026,linkedin_li-4315429499,mid-senior,"cross entire event lifecycle. help sellers reduce operational overhead maximize revenue intelligent automation, streamlined workflows move marketplace speed, fast, dep"
strategic,revenue,2026,linkedin_li-4379509244,mid-senior,"n. Quota-based Incentive Pay, Typically Pays Follows * .75% incentive target 1% revenue attainment 50% quota; * 1\.5% incentive target 1% attainment 50% 75%; * 1% ince"
strategic,revenue,2026,linkedin_li-4389317892,mid-senior,"ans maintain car home. $5 trillion\+ problem we’re company tackling end-to-end. revenue grown 60x last 5 years, we’re profitable, goal scale 5M → 50M users next. **Wha"
strategic,revenue,2026,linkedin_li-4389331198,mid-senior,"ans maintain car home. $5 trillion\+ problem we’re company tackling end-to-end. revenue grown 60x last 5 years, we’re profitable, goal scale 5M → 50M users next. **Wha"
strategic,revenue,2026,linkedin_li-4385780358,mid-senior,e everyone potential one. Become IMPACT Maker – apply today! €36 billion global revenue \+13% organic growth 150 000\+ employees 100\+ countries #1 Global 100 World’s 
strategic,revenue,2026,linkedin_li-4383885999,mid-senior,"gital business core element WBD’s long-term strategy, part team driving digital revenue growth **Expectations** * Work primarily modern JavaScript, maintaining develop"
strategic,revenue,2026,linkedin_li-4387543332,mid-senior,xp Required : 12 \+ Years Interview Mode: In-person Interview Function Group:** Revenue support **Industry background:** Finance Banking **Roles/Responsibilities:** * 
strategic,revenue,2026,linkedin_li-4389311989,mid-senior,"ans maintain car home. $5 trillion\+ problem we’re company tackling end-to-end. revenue grown 60x last 5 years, we’re profitable, goal scale 5M → 50M users next. **Wha"
strategic,revenue,2026,linkedin_li-4391937716,mid-senior,"ing power see beyond rise above. experiencing tremendous growth, **$566 million revenue** FY21, representing **12\.9% year-over-year growth.** Along growth, onboarded "
strategic,revenue,2026,linkedin_li-4390982931,mid-senior,"sinesses streamline financial operations, reduce unnecessary costs, uncover new revenue opportunities. , we're driven results. expect people known results - bringing e"
strategic,revenue,2026,linkedin_li-4389956491,mid-senior,"gineer support Payments (PayPort) platform, powers critical business operations revenue-generating processes. role responsible ensuring reliability, scalability, ongoi"
strategic,revenue,2026,linkedin_li-4393889672,mid-senior," planning, design engineering program construction management. Fortune 500 firm revenue $16\.1 billion fiscal year 2025\. Learn .com. **What makes great place work** p"
strategic,revenue,2026,linkedin_li-4278861146,mid-senior,"g, recently acquired ! SevenRooms product enables operators automatically drive revenue \& profitability leveraging data build direct relationships, deliver exceptiona"
strategic,revenue,2026,linkedin_li-4379447748,mid-senior,"al strategy. scale operations, B2B products driver meaningful impact high-scale revenue company. seeking talented passionate **Fullstack** **Software Engineer** join p"
strategic,revenue,2026,linkedin_li-4391970088,mid-senior,"ons teams onboard new data sources activation endpoints, enabling new use cases revenue opportunities * Support operationalize applied AI/ML workflows within Databrick"
strategic,revenue,2026,linkedin_li-4379440887,mid-senior,"ll, benefits, cybersecurity, mortgage services – more. last twelve years, grown revenue $38 million almost $5 billion employs 19,000 colleagues 20 countries. built ent"
strategic,revenue,2026,linkedin_li-4393041417,mid-senior,"ob, unlike others industry. Like traditional operations groups, keep important, revenue-critical systems running despite hurricanes, bandwidth outages, configuration p"
strategic,revenue,2026,linkedin_li-4362125284,mid-senior,logy strategy. enterprise platforms leverage first-party data drive marketplace revenue profit improving user experience target shoppers throughout purchase path. ’s p
strategic,revenue,2026,linkedin_li-4364802828,mid-senior,r Software Engineer join team. startup reached several million annual recurring revenue within last 2 years hiring several full stack engineers team. position full lif
strategic,product_strategy,2026,linkedin_li-4396149579,mid-senior," mentor developers front-end best practices emerging web technologies * Partner Product Strategy teams scope major initiatives, define technical requirements, deliver business "
strategic,product_strategy,2026,linkedin_li-4396679090,mid-senior,ssigned support one product teams provide broad range services teams supporting product strategy providing guidance individual architecture decisions. technical architect must 
strategic,product_strategy,2026,linkedin_li-4382179104,mid-senior,"t ecosystem build clean, reliable, extensible user interface web * Influence ’s product strategy roadmap * Support teams implementing customers ensure success * Tech stack: | +"
strategic,product_strategy,2026,linkedin_li-4288497982,mid-senior,"experience connected products including IoT (Bluetooth, WiFi, etc) * Technology product strategy experience **And More** want company place you’ll want – stay. part team means "
strategic,product_strategy,2026,linkedin_li-4366616983,mid-senior," MCPs, authorization . * Full stack “operator”: ability create execute business product strategy; clear objectives, limited, ambiguous, varied direction * Excellent communicati"
strategic,product_strategy,2026,linkedin_li-4384296573,mid-senior,"p Influence** * Capture customer needs, test challenges, requirements feed into product strategy R\&D planning. * Translate customer pain points into actionable product specifi"
strategic,product_strategy,2026,linkedin_li-4391241806,mid-senior,"ight custom services, ensuring integrations secure, resilient, observable. role product strategy, analytics, enterprise data platforms. **You Will** **Workforce Systems Integra"
strategic,product_strategy,2026,linkedin_li-4317349793,mid-senior,"worldwide. Senior Software Engineer, integral part developing team's commercial product strategy. expected equally focused user needs exercise sound commercial judgment (not te"
strategic,product_strategy,2026,linkedin_li-4389275004,mid-senior,"rables clear acceptance criteria measurable outcomes. * Define refine technical product strategy. * Work Architecture, Design, Product Support teams build, launch, maintain new"
strategic,product_strategy,2026,linkedin_li-4393075155,mid-senior,"erns, AI-first developer experience, partnering closely Principal PM owns multi-product strategy. shape technical direction mobile platform — driving architecture decision-maki"
strategic,product_strategy,2026,linkedin_li-4397797011,mid-senior,"ish development practices, approach complex credit workflows. key voice shaping product strategy determining balance speed rigorous security compliance requirements come handli"
strategic,product_strategy,2026,linkedin_li-4196121784,mid-senior,"rstand requirements deliver innovative solutions. * Contribute platform roadmap product strategy 's Public Sector business, playing key role shaping future direction offerings."
strategic,product_strategy,2026,linkedin_li-4375665231,mid-senior,"ng complex performance optimization problems massive scale directly influencing product strategy, role provides perfect opportunity make significant impact. Key job responsibil"
strategic,product_strategy,2026,linkedin_li-4393054133,mid-senior," platforms. highly influential individual contributor role work directly impact product strategy, user trust, business outcomes scale. You’ll operate high degree ownership curi"
strategic,product_strategy,2026,linkedin_li-4378550226,mid-senior,"ook, Playwright **What doing:** * Play pivotal role shaping technical direction product strategy foundational team member * Contribute creating developer environment that's eff"
strategic,product_strategy,2026,linkedin_li-4382178180,mid-senior,"t ecosystem build clean, reliable, extensible user interface web * Influence ’s product strategy roadmap * Support teams implementing customers ensure success * Tech stack: | +"
strategic,product_strategy,2026,linkedin_li-4393895215,mid-senior,"s proactively provide clear updates work status. * Develop prototypes influence product strategy, execution, advise technical possibilities limitations. **Required Qualificatio"
strategic,product_strategy,2026,linkedin_li-4336762421,mid-senior,"bility drive architectural vision, set technical direction, influence long-term product strategy. * Exceptional product platform mindset—you think beyond implementation details"
strategic,product_strategy,2026,linkedin_li-4380935001,director,"itive accessible, true one-stop-shop needs. **Job Responsibilities** * Develops product strategy product vision delivers value customers * Manages discovery efforts market rese"
strategic,product_strategy,2026,linkedin_li-4196125615,mid-senior,"erstand requirements deliver innovative solutions * Contribute platform roadmap product strategy 's Federal business, playing key role shaping future direction offerings * role"
strategic,product_strategy,2026,linkedin_li-4392131767,mid-senior,", instrument debug non-deterministic systems * genuine thought partner founders product strategy — shape roadmap, execute * Set engineering bar build culture team scales **Abou"
strategic,product_strategy,2026,linkedin_li-4384288887,mid-senior,"p Influence** * Capture customer needs, test challenges, requirements feed into product strategy R\&D planning. * Translate customer pain points into actionable product specifi"
strategic,product_strategy,2026,linkedin_li-4315423655,mid-senior,"worldwide. Senior Software Engineer, integral part developing team's commercial product strategy. expected equally focused user needs exercise sound commercial judgment (not te"
strategic,product_strategy,2026,linkedin_li-4391473487,mid-senior,"ce team focuses digital on-truck solutions works hand hand design, engineering, product strategy teams globally. **Posting Information** provide scheduled posting end date assi"
strategic,product_strategy,2026,linkedin_li-4397165504,mid-senior,"iences. level, build models - shape technical direction across teams, influence product strategy, deliver measurable impact global scale. **What Candidate Do** * end-to-end tec"
strategic,roadmap,2026,linkedin_li-4390937089,mid-senior,"ry ability design, perform experiments, influence engineering direction product roadmap * Experience partnering engineering teams transferring research production * Ex"
strategic,roadmap,2026,linkedin_li-4308494974,mid-senior,"nterfaces. Staff Software Engineer - Security , take ownership enhance security roadmap TRS products software services, working closely engineering teams create soluti"
strategic,roadmap,2026,linkedin_li-4370731787,director,"team building customer-centric products * Contribute vision, understand product roadmap, contribute building engineering culture within global team. * Design flows sys"
strategic,roadmap,2026,linkedin_li-4369326651,mid-senior, libraries systems necessary meet needs team. Play crucial role product scoping roadmap / architecture discussions. Continually evaluate emerging technologies identify
strategic,roadmap,2026,linkedin_li-4335897921,mid-senior," client obligations. **Platform Engineering \& Integration** * Co-own strategy, roadmap, daily operations Firm’s generative-AI platform partnership Director Data Scien"
strategic,roadmap,2026,linkedin_li-4384257974,mid-senior,"n Partner senior engineers, ML engineers, product leads define deliver platform roadmap. Mentor developers, set coding standards, lead design reviews. Deliver results "
strategic,roadmap,2026,linkedin_li-4374158906,mid-senior,m direction **Partner deliver real impact** * Work closely Product Design shape roadmap * Engage directly customers stakeholders understand workflows * Translate ambig
strategic,roadmap,2026,linkedin_li-4384285341,mid-senior,"esses. * Strategic Planning Architecture: Define technical vision architectural roadmap platform, ensuring upgrades dependency management align long-term business goal"
strategic,roadmap,2026,linkedin_li-4362901593,mid-senior,"ineering best practices, architecture reviews, technical direction. * Influence roadmap, lead large-scale technical initiatives, amplify impact across teams. **Who Are"
strategic,roadmap,2026,linkedin_li-4387995820,mid-senior,rld record quantum computing performance 2025\. company accelerating technology roadmap intends deliver world's powerful quantum computers 2 million qubits 2030 accele
strategic,roadmap,2026,linkedin_li-4308937384,mid-senior,"ation: Collaborate product managers, designers, teams prioritize refine product roadmap. deep technical knowledge help turn customer feedback into robust, high-quality"
strategic,roadmap,2026,linkedin_li-4359480401,director,"ly Product Owners, Architecture, Engineering leadership shape platform strategy roadmap * Act technical leader within team, promoting engineering best practices high-q"
