source,company_industry,n
scraped,IT Services and IT Consulting and Insurance,2
scraped,"Software Development, Technology, Information and Media, and Engineering Services",2
scraped,"Hospitals and Health Care, IT Services and IT Consulting, and Research Services",2
scraped,"Technology, Information and Internet, IT Services and IT Consulting, and Software Development",2
scraped,Staffing and Recruiting and Banking,2
scraped,"Non-profit Organizations and Technology, Information and Media",2
scraped,Hospitals and Health Care and Manufacturing,2
scraped,"Information Services, Technology, Information and Media, and Financial Services",2
scraped,Environmental Services and Industrial Machinery Manufacturing,2
scraped,Software Development and Spectator Sports,2
scraped,Media Production,2
scraped,HVAC and Refrigeration Equipment Manufacturing,2
scraped,"Agriculture, Construction, Mining Machinery Manufacturing",2
scraped,"Technology, Information and Internet and Banking",2
scraped,Industrial Machinery Manufacturing and Manufacturing,2
scraped,Fuel Cell Manufacturing,2
scraped,"Software Development, Technology, Information and Media, and Consumer Services",2
scraped,Retail and Information Services,2
scraped,"Banking, Investment Banking, and IT Services and IT Consulting",2
scraped,"Defense and Space Manufacturing, Airlines and Aviation, and Aviation and Aerospace Component Manufacturing",2
scraped,"Technology, Information and Internet and Computer and Network Security",2
scraped,"Advertising Services, Software Development, and Research Services",2
scraped,"IT Services and IT Consulting, Banking, and Investment Banking",2
scraped,"Transportation, Logistics, Supply Chain and Storage and Truck Transportation",2
scraped,"Financial Services, IT Services and IT Consulting, and Software Development",2
scraped,"Capital Markets, Investment Management, and Technology, Information and Media",2
scraped,Hospitals and Health Care and Software Development,2
scraped,Public Policy Offices,2
scraped,"Manufacturing, Hospitals and Health Care, and Medical Equipment Manufacturing",2
scraped,"Technology, Information and Media and Information Services",2
scraped,IT Services and IT Consulting and Food and Beverage Services,2
scraped,"Technology, Information and Media, Embedded Software Products, and Software Development",2
scraped,"Food and Beverage Services, Beverage Manufacturing, and Manufacturing",2
scraped,"Computer and Network Security, Software Development, and IT System Custom Software Development",2
scraped,"Investment Management, Financial Services, and Investment Banking",2
scraped,"IT Services and IT Consulting, Business Consulting and Services, and Software Development",2
scraped,Capital Markets and Financial Services,2
scraped,Information Technology & Services and IT Services and IT Consulting,2
scraped,"Banking, Financial Services, and Investment Management",2
scraped,"IT Services and IT Consulting, Advertising Services, and Hospitals and Health Care",2
scraped,Measuring and Control Instrument Manufacturing,2
scraped,Engines and Power Transmission Equipment Manufacturing,2
scraped,"Biotechnology Research, Research Services, and Hospitals and Health Care",2
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Software Development",2
scraped,"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Manufacturing",2
scraped,"IT Services and IT Consulting, Banking, and Insurance",2
scraped,"Appliances, Electrical, and Electronics Manufacturing, Industrial Machinery Manufacturing, and Manufacturing",2
scraped,"Engineering Services, Motor Vehicle Manufacturing, and Motor Vehicle Parts Manufacturing",2
scraped,"Financial Services, Banking, and IT Services and IT Consulting",2
scraped,Motor Vehicle Manufacturing and Software Development,2
scraped,"Software Development, IT Services and IT Consulting, and Medical Equipment Manufacturing",2
scraped,"Industrial Machinery Manufacturing, Manufacturing, and Software Development",2
scraped,"Appliances, Electrical, and Electronics Manufacturing and Software Development",2
scraped,"Business Consulting and Services, Capital Markets, and Financial Services",2
scraped,"Entertainment Providers and Technology, Information and Media",2
scraped,Retail and IT Services and IT Consulting,2
scraped,"Software Development, IT System Custom Software Development, and Technology, Information and Media",2
scraped,Financial Services and Engineering Services,2
scraped,"Computer Games, Online Audio and Video Media, and Advertising Services",2
scraped,Machinery Manufacturing and Automation Machinery Manufacturing,2
scraped,"Computer and Network Security, Software Development, and Defense and Space Manufacturing",2
scraped,IT Services and IT Consulting and Motor Vehicle Manufacturing,2
scraped,Manufacturing and Online and Mail Order Retail,2
scraped,Manufacturing and Wholesale,2
scraped,"Civil Engineering, Construction, and Truck Transportation",2
scraped,"Defense and Space Manufacturing, Space Research and Technology, and Software Development",2
scraped,"Defense and Space Manufacturing, Robotics Engineering, and Software Development",2
scraped,"Defense and Space Manufacturing, Software Development, and IT System Custom Software Development",2
scraped,"Technology, Information and Internet, Banking, and Investment Banking",2
scraped,"Technology, Information and Internet and Technology, Information and Media",2
scraped,Information Services and Engineering Services,2
scraped,"Technology, Information and Media, Computer Hardware Manufacturing, and Software Development",2
scraped,IT Services and IT Consulting and Capital Markets,2
scraped,Business Consulting and Services and Software Development,2
scraped,"IT Services and IT Consulting, Software Development, and Engineering Services",2
scraped,"Telecommunications, IT Services and IT Consulting, and Computer and Network Security",2
scraped,"Software Development, Financial Services, and Capital Markets",2
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Civil Engineering",2
scraped,"IT Services and IT Consulting, Business Consulting and Services, and Oil and Gas",2
scraped,Motor Vehicle Manufacturing and Truck Transportation,2
scraped,Urban Transit Services,2
scraped,"Medical Equipment Manufacturing, Pharmaceutical Manufacturing, and Hospitals and Health Care",2
scraped,Automation Machinery Manufacturing and Motor Vehicle Manufacturing,2
scraped,"Semiconductor Manufacturing, Chemical Manufacturing, and Plastics Manufacturing",2
scraped,Telecommunications Carriers and Telecommunications,2
scraped,IT Services and IT Consulting and Defense and Space Manufacturing,2
scraped,Business Content,2
scraped,"Pharmaceutical Manufacturing, Biotechnology Research, and Medical Equipment Manufacturing",2
scraped,"Software Development and Transportation, Logistics, Supply Chain and Storage",2
scraped,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Software Development",2
scraped,"Freight and Package Transportation, Packaging and Containers Manufacturing, and Warehousing and Storage",2
scraped,"Broadcast Media Production and Distribution, Online Audio and Video Media, and Software Development",2
scraped,IT System Testing and Evaluation,2
scraped,"IT Services and IT Consulting, Technology, Information and Media, and IT System Operations and Maintenance",2
scraped,"Investment Management, Capital Markets, and Financial Services",2
scraped,"Financial Services, IT Services and IT Consulting, and Legal Services",2
scraped,"Capital Markets, Investment Advice, and Investment Management",2
scraped,"Technology, Information and Internet, Advertising Services, and Industrial Machinery Manufacturing",2
scraped,"Software Development, IT Services and IT Consulting, and Research Services",2
scraped,"Financial Services, Capital Markets, and Venture Capital and Private Equity Principals",2
scraped,"Retail, Retail Apparel and Fashion, and Consumer Services",2
scraped,Manufacturing and Industrial Machinery Manufacturing,2
scraped,Events Services,2
scraped,Strategic Management Services,2
scraped,IT Services and IT Consulting and Energy Technology,2
scraped,"Non-profit Organizations, IT Services and IT Consulting, and Staffing and Recruiting",2
scraped,"Software Development, Financial Services, and IT Services and IT Consulting",2
scraped,"Food & Beverages and Technology, Information and Media",2
scraped,Staffing and Recruiting and Medical Equipment Manufacturing,2
scraped,Architecture and Planning and Design Services,2
scraped,Semiconductor Manufacturing and IT System Custom Software Development,2
scraped,Medical Equipment Manufacturing and Engineering Services,2
scraped,"Health, Wellness & Fitness",2
scraped,Staffing and Recruiting and Hospitals and Health Care,2
scraped,Pharmaceutical Manufacturing and Medical Equipment Manufacturing,2
scraped,"Computers and Electronics Manufacturing, Semiconductor Manufacturing, and Wireless Services",2
scraped,IT Services and IT Consulting and Public Health,2
scraped,Computer Networking and Computer and Network Security,2
scraped,"Wellness and Fitness Services, Hospitals and Health Care, and Insurance",2
scraped,"Software Development, Computer Networking, and Data Infrastructure and Analytics",2
scraped,Holding Companies,2
scraped,"Hospitals and Health Care, Public Health, and Health and Human Services",2
scraped,Industrial Machinery Manufacturing and Automation Machinery Manufacturing,2
scraped,"Software Development and Technology, Information and Internet",2
scraped,Think Tanks,2
scraped,"Financial Services, Capital Markets, and Investment Banking",2
scraped,"IT Services and IT Consulting, Entertainment Providers, and Engineering Services",2
scraped,"Consumer Services, Technology, Information and Internet, and Sporting Goods Manufacturing",2
scraped,Railroad Equipment Manufacturing and Rail Transportation,2
scraped,Hospitals and Health Care and Medical Practices,2
scraped,Computer and Network Security and IT Services and IT Consulting,2
scraped,Medical Equipment Manufacturing and Hospitals and Health Care,2
scraped,"Technology, Information and Media and Financial Services",2
scraped,"Motor Vehicle Manufacturing, Industrial Machinery Manufacturing, and Truck Transportation",2
scraped,"IT Services and IT Consulting, Computer and Network Security, and Telecommunications",2
scraped,Electrical Equipment Manufacturing,2
scraped,Computer Hardware,2
scraped,"Airlines and Aviation, Aviation and Aerospace Component Manufacturing, and Software Development",2
scraped,Software Development and Advertising Services,2
scraped,"Semiconductor Manufacturing, Telecommunications, and Wireless Services",2
scraped,Consumer Electronics,2
scraped,"Gambling Facilities and Casinos, Technology, Information and Internet, and Entertainment Providers",2
scraped,"Staffing and Recruiting, Software Development, and IT Services and IT Consulting",2
scraped,"Software Development, Technology, Information and Media, and Information Services",2
scraped,Advertising Services and Marketing Services,2
scraped,Software Development and Hospitals and Health Care,2
scraped,"Software Development, Computers and Electronics Manufacturing, and IT Services and IT Consulting",2
scraped,Warehousing and Storage,2
scraped,"Travel Arrangements, Transportation, Logistics, Supply Chain and Storage, and Truck Transportation",2
scraped,"Business Consulting and Services, Market Research, and Advertising Services",2
scraped,"Advertising Services, Marketing Services, and IT Services and IT Consulting",2
scraped,"Hospitals and Health Care and Technology, Information and Media",2
scraped,IT Services and IT Consulting and Entertainment Providers,2
scraped,"Software Development, Hospitals and Health Care, and IT Services and IT Consulting",2
scraped,Climate Technology Product Manufacturing,2
scraped,Education Management,2
scraped,"Advertising Services and Technology, Information and Media",2
scraped,Business Consulting and Services and Hospitals and Health Care,2
scraped,"Machinery Manufacturing, Facilities Services, and Construction",1
scraped,"IT Services and IT Consulting, Public Health, and Hospitals and Health Care",1
scraped,"Technology, Information and Media and Non-profit Organizations",1
scraped,"Data Infrastructure and Analytics, Technology, Information and Media, and Capital Markets",1
scraped,Entertainment Providers and IT Services and IT Consulting,1
scraped,"Banking, Investment Management, and Financial Services",1
scraped,"Technology, Information and Internet and Internet Marketplace Platforms",1
scraped,"Events Services, Internet Marketplace Platforms, and Financial Services",1
scraped,Paper and Forest Product Manufacturing,1
scraped,"Computer and Network Security, Defense and Space Manufacturing, and Semiconductor Manufacturing",1
scraped,"Business Consulting and Services and Appliances, Electrical, and Electronics Manufacturing",1
scraped,"Financial Services, Hospitals and Health Care, and IT System Custom Software Development",1
scraped,Business Consulting and Services and Data Infrastructure and Analytics,1
scraped,"Business Consulting and Services, IT Services and IT Consulting, and Financial Services",1
scraped,Financial Services and Staffing and Recruiting,1
scraped,"Design Services, Information Services, and Software Development",1
scraped,Entertainment,1
scraped,"Wellness and Fitness Services, Hospitals and Health Care, and Medical Practices",1
scraped,"Computer Hardware Manufacturing, Semiconductor Manufacturing, and Magnetic and Optical Media Manufacturing",1
scraped,"Information Services, Financial Services, and Technology, Information and Media",1
scraped,Hospitality and Software Development,1
scraped,"Defense and Space Manufacturing, Technology, Information and Media, and Software Development",1
scraped,"Banking, Information Services, and Software Development",1
scraped,"Software Development, IT System Custom Software Development, and Insurance Carriers",1
scraped,"Retail, Warehousing and Storage, and Transportation, Logistics, Supply Chain and Storage",1
scraped,Pharmaceutical Manufacturing and Software Development,1
scraped,Software Development and Pharmaceutical Manufacturing,1
scraped,"Staffing and Recruiting, Construction, and Building Construction",1
scraped,Computers and Electronics Manufacturing and Computer Hardware Manufacturing,1
scraped,"IT Services and IT Consulting, Business Consulting and Services, and IT System Design Services",1
scraped,"Software Development, Robotics Engineering, and Transportation, Logistics, Supply Chain and Storage",1
scraped,Software Development and Food and Beverage Retail,1
scraped,"Hospitals and Health Care, Software Development, and Health and Human Services",1
scraped,"Appliances, Electrical, and Electronics Manufacturing, Software Development, and Computer Hardware Manufacturing",1
scraped,"Software Development, IT Services and IT Consulting, and Mental Health Care",1
scraped,"Industrial Machinery Manufacturing, Public Safety, and International Trade and Development",1
scraped,Industrial Automation and Automation Machinery Manufacturing,1
scraped,"Appliances, Electrical, and Electronics Manufacturing and Technology, Information and Media",1
scraped,"Business Consulting and Services, Banking, and Capital Markets",1
scraped,"Staffing and Recruiting, Civil Engineering, and Engineering Services",1
scraped,Energy Technology and Software Development,1
scraped,"Government Relations Services and Technology, Information and Media",1
scraped,"Oil, Gas, and Mining, Chemical Manufacturing, and Wholesale Petroleum and Petroleum Products",1
scraped,"Oil and Gas and Transportation, Logistics, Supply Chain and Storage",1
scraped,"Retail, Retail Apparel and Fashion, and IT Services and IT Consulting",1
scraped,Vehicle Repair and Maintenance,1
scraped,"Financial Services, Banking, and Telecommunications",1
scraped,Business Consulting and Services and Banking,1
scraped,"Construction, Wholesale Building Materials, and Civil Engineering",1
scraped,"Chemical Manufacturing, Automation Machinery Manufacturing, and Plastics Manufacturing",1
scraped,Advertising Services and Financial Services,1
scraped,"Robotics Engineering, Industrial Machinery Manufacturing, and Manufacturing",1
scraped,"Insurance, IT Services and IT Consulting, and Banking",1
scraped,"Information Technology & Services, Capital Markets, and Financial Services",1
scraped,"IT Services and IT Consulting, Defense and Space Manufacturing, and IT System Custom Software Development",1
scraped,"Motor Vehicle Manufacturing, Motor Vehicle Parts Manufacturing, and Engineering Services",1
scraped,"Defense and Space Manufacturing, Software Development, and Government Administration",1
scraped,"Manufacturing, Machinery Manufacturing, and Computers and Electronics Manufacturing",1
scraped,Hospitals and Health Care and Insurance and Employee Benefit Funds,1
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Information Services",1
scraped,"Defense and Space Manufacturing, Software Development, and IT System Design Services",1
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Engineering Services",1
scraped,"Robotics Engineering, Industrial Machinery Manufacturing, and Electrical Equipment Manufacturing",1
scraped,Software Development and Construction Hardware Manufacturing,1
scraped,"Technology, Information and Media, Software Development, and Financial Services",1
scraped,"Wholesale Building Materials and Technology, Information and Media",1
scraped,"Capital Markets, Software Development, and Financial Services",1
scraped,"Utilities, Utilities Administration, and Oil and Gas",1
scraped,"Defense and Space Manufacturing, Government Relations Services, and IT Services and IT Consulting",1
scraped,"Defense and Space Manufacturing, Engineering Services, and Aviation and Aerospace Component Manufacturing",1
scraped,"Truck Transportation and Transportation, Logistics, Supply Chain and Storage",1
scraped,"Technology, Information and Media and Hospitals and Health Care",1
scraped,"Aviation and Aerospace Component Manufacturing, Airlines and Aviation, and Defense and Space Manufacturing",1
scraped,Economic Programs,1
scraped,"Defense and Space Manufacturing, IT Services and IT Consulting, and Software Development",1
scraped,Manufacturing and Machinery Manufacturing,1
scraped,"Data Infrastructure and Analytics, IT System Data Services, and Engineering Services",1
scraped,"Machinery Manufacturing, Aviation and Aerospace Component Manufacturing, and Defense and Space Manufacturing",1
scraped,"Hospitality, IT Services and IT Consulting, and Technology, Information and Internet",1
scraped,"Airlines and Aviation, Aviation and Aerospace Component Manufacturing, and Consumer Services",1
scraped,"Staffing and Recruiting, Banking, and Investment Banking",1
scraped,"Technology, Information and Media, IT System Custom Software Development, and Internet Marketplace Platforms",1
scraped,"Defense and Space Manufacturing, Robotics Engineering, and Automation Machinery Manufacturing",1
scraped,"Facilities Services, Real Estate, and Industrial Machinery Manufacturing",1
scraped,Wholesale Food and Beverage,1
scraped,"Technology, Information and Internet, Financial Services, and Investment Banking",1
scraped,"Alternative Fuel Vehicle Manufacturing, Motor Vehicle Manufacturing, and Agriculture, Construction, Mining Machinery Manufacturing",1
scraped,"Financial Services, Investment Banking, and Capital Markets",1
scraped,Business Consulting and Services and Financial Services,1
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Financial Services",1
scraped,Primary and Secondary Education and Engineering Services,1
scraped,"Insurance, IT Services and IT Consulting, and Business Consulting and Services",1
scraped,Business Consulting and Services and Government Relations Services,1
scraped,"Information Services, Software Development, and IT Services and IT Consulting",1
scraped,Computer Hardware Manufacturing and Computers and Electronics Manufacturing,1
scraped,"Technology, Information and Media and Data Infrastructure and Analytics",1
scraped,Automation Machinery Manufacturing and Robotics Engineering,1
scraped,"Furniture and Home Furnishings Manufacturing, Manufacturing, and Retail",1
scraped,"Telecommunications, Computer and Network Security, and Software Development",1
scraped,Wireless Services and Telecommunications,1
scraped,"Engineering Services, Medical Equipment Manufacturing, and Manufacturing",1
scraped,"Software Development, IT Services and IT Consulting, and IT System Data Services",1
scraped,Motor Vehicle Manufacturing and Engineering Services,1
scraped,"Aviation & Aerospace, Aviation and Aerospace Component Manufacturing, and Defense and Space Manufacturing",1
scraped,"Semiconductor Manufacturing, Engines and Power Transmission Equipment Manufacturing, and Electric Power Transmission, Control, and Distribution",1
scraped,"Software Development, Technology, Information and Media, and IT Services and IT Consulting",1
scraped,"Software Development, Data Infrastructure and Analytics, and IT System Custom Software Development",1
scraped,"Information Technology & Services, Housing and Community Development, and Real Estate",1
scraped,"Motor Vehicle Manufacturing, Industrial Machinery Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",1
scraped,IT Services and IT Consulting and Hospitals and Health Care,1
scraped,Retail Apparel and Fashion and Retail Luxury Goods and Jewelry,1
scraped,Semiconductor Manufacturing and Computer Hardware Manufacturing,1
scraped,"Food and Beverage Manufacturing, Wholesale Food and Beverage, and Beverage Manufacturing",1
scraped,Manufacturing and Textile Manufacturing,1
scraped,"Mechanical Or Industrial Engineering, HVAC and Refrigeration Equipment Manufacturing, and Boilers, Tanks, and Shipping Container Manufacturing",1
scraped,"Gambling Facilities and Casinos, IT Services and IT Consulting, and Printing Services",1
scraped,"Construction, Building Construction, and Architecture and Planning",1
scraped,"Telecommunications, Information Services, and Technology, Information and Media",1
scraped,"Energy Technology, Services for Renewable Energy, and Semiconductor Manufacturing",1
scraped,"Energy Technology, Services for Renewable Energy, and Software Development",1
scraped,Research Services and Financial Services,1
scraped,"Advertising Services, Marketing Services, and Technology, Information and Media",1
scraped,"Education Administration Programs, Primary and Secondary Education, and Software Development",1
scraped,Computers and Electronics Manufacturing and Advertising Services,1
scraped,"Insurance, IT Services and IT Consulting, and Financial Services",1
scraped,IT Services and IT Consulting and IT System Testing and Evaluation,1
scraped,Computer and Network Security and Software Development,1
scraped,Wholesale Metals and Minerals,1
scraped,"Higher Education, IT System Custom Software Development, and Software Development",1
scraped,Individual and Family Services,1
scraped,Wholesale Building Materials and Internet Marketplace Platforms,1
scraped,"Computers and Electronics Manufacturing, Software Development, and Computer Hardware Manufacturing",1
scraped,Software Development and Aviation and Aerospace Component Manufacturing,1
scraped,"IT Services and IT Consulting, Financial Services, and Information Services",1
scraped,"Appliances, Electrical, and Electronics Manufacturing and Manufacturing",1
scraped,"Hospitals and Health Care, Data Infrastructure and Analytics, and IT System Data Services",1
scraped,Transportation/Trucking/Railroad and Civil Engineering,1
scraped,"Technology, Information and Internet, IT Services and IT Consulting, and Information Services",1
scraped,"Motor Vehicle Manufacturing, Alternative Fuel Vehicle Manufacturing, and Motor Vehicle Parts Manufacturing",1
scraped,"Information Technology & Services, Banking, and Investment Banking",1
scraped,"Information Technology & Services, Broadcast Media Production and Distribution, and Entertainment Providers",1
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Audio and Video Equipment Manufacturing",1
scraped,"Information Technology & Services, Financial Services, and IT Services and IT Consulting",1
scraped,Government Relations Services and IT Services and IT Consulting,1
scraped,"IT Services and IT Consulting, Banking, and Technology, Information and Media",1
scraped,"Defense and Space Manufacturing, Aviation and Aerospace Component Manufacturing, and Pharmaceutical Manufacturing",1
scraped,"Engineering Services, Technology, Information and Media, and Software Development",1
scraped,Venture Capital and Private Equity Principals and Investment Banking,1
scraped,IT System Design Services and IT System Testing and Evaluation,1
scraped,"Data Infrastructure and Analytics, Software Development, and Robotics Engineering",1
scraped,Software Development and Motor Vehicle Manufacturing,1
scraped,Real Estate and Software Development,1
scraped,"Advertising Services, Technology, Information and Internet, and Retail",1
scraped,Non-profit Organizations and Government Relations Services,1
scraped,"Software Development, IT System Custom Software Development, and Venture Capital and Private Equity Principals",1
scraped,"Biotechnology Research, Technology, Information and Media, and Software Development",1
scraped,Financial Services and Market Research,1
scraped,"IT Services and IT Consulting, Defense and Space Manufacturing, and Computer and Network Security",1
scraped,"Public Relations and Communications Services, Energy Technology, and Engineering Services",1
scraped,"Data Infrastructure and Analytics, Technology, Information and Media, and Public Health",1
scraped,"Engineering Services, Design Services, and Semiconductor Manufacturing",1
scraped,"Retail, Retail Pharmacies, and Retail Office Equipment",1
scraped,"IT Services and IT Consulting, Software Development, and Advertising Services",1
scraped,"Financial Services, IT Services and IT Consulting, and Banking",1
scraped,"Financial Services, Insurance, and Banking",1
scraped,Energy Technology and Oil and Gas,1
scraped,"Construction, Software Development, and Information Services",1
scraped,"Technology, Information and Internet and Semiconductor Manufacturing",1
scraped,Robot Manufacturing and Robotics Engineering,1
scraped,"Non-profit Organizations, Hospitals, and Mental Health Care",1
scraped,"Information Services, Government Administration, and Government Relations Services",1
scraped,"Semiconductor Manufacturing, Nanotechnology Research, and Industrial Machinery Manufacturing",1
scraped,Aviation and Aerospace Component Manufacturing and IT Services and IT Consulting,1
scraped,"Insurance, Insurance Carriers, and Insurance and Employee Benefit Funds",1
scraped,"IT Services and IT Consulting, IT System Testing and Evaluation, and Banking",1
scraped,"Transportation, Logistics, Supply Chain and Storage and IT System Design Services",1
scraped,Wholesale Building Materials and Manufacturing,1
scraped,"Wholesale Import and Export, Wholesale, and International Trade and Development",1
scraped,"Technology, Information and Media, Financial Services, and Manufacturing",1
scraped,"Engineering Services, Energy Technology, and Aviation and Aerospace Component Manufacturing",1
scraped,"Banking, Investment Banking, and Hospitals and Health Care",1
scraped,Food and Beverage Manufacturing and International Trade and Development,1
scraped,"Information Services, Technology, Information and Media, and Airlines and Aviation",1
scraped,Food & Beverages and Retail,1
scraped,International Trade and Development,1
scraped,Computers and Electronics Manufacturing and Software Development,1
scraped,"Technology, Information and Media and IT Services and IT Consulting",1
scraped,Semiconductor Manufacturing and Construction,1
scraped,Manufacturing and Engineering Services,1
scraped,"Engineering Services, Automation Machinery Manufacturing, and Aviation and Aerospace Component Manufacturing",1
scraped,Plastics Manufacturing and Plastics and Rubber Product Manufacturing,1
scraped,IT Services and IT Consulting and Human Resources Services,1
scraped,"Banking, Capital Markets, and IT Services and IT Consulting",1
scraped,"Defense and Space Manufacturing, Software Development, and Robotics Engineering",1
scraped,Non-profit Organizations and IT Services and IT Consulting,1
scraped,"Software Development, Technology, Information and Media, and Staffing and Recruiting",1
scraped,"Information Services, Banking, and Investment Banking",1
scraped,Medical Equipment Manufacturing and Software Development,1
scraped,"Defense and Space Manufacturing, Aviation and Aerospace Component Manufacturing, and Manufacturing",1
scraped,Engineering Services and Telecommunications,1
scraped,"Hospitals and Health Care, Medical Practices, and Medical Equipment Manufacturing",1
scraped,"Medical Practices, Biotechnology Research, and Engineering Services",1
scraped,"Software Development, IT System Custom Software Development, and Internet Marketplace Platforms",1
scraped,Staffing and Recruiting and Broadcast Media Production and Distribution,1
scraped,Performing Arts and Non-profit Organizations,1
scraped,Software Development and Entertainment Providers,1
scraped,"Software Development, Staffing and Recruiting, and IT System Custom Software Development",1
scraped,Banking and Capital Markets,1
scraped,"Technology, Information and Internet and Wellness and Fitness Services",1
scraped,"Software Development, Computer and Network Security, and Technology, Information and Media",1
scraped,"Industrial Machinery Manufacturing, Automation Machinery Manufacturing, and Manufacturing",1
scraped,Software Development and Design Services,1
scraped,"Technology, Information and Media, Motor Vehicle Manufacturing, and Financial Services",1
scraped,"Staffing and Recruiting, Technology, Information and Media, and IT Services and IT Consulting",1
scraped,"IT Services and IT Consulting, Software Development, and Government Administration",1
scraped,"IT Services and IT Consulting, Higher Education, and Education",1
scraped,"Technology, Information and Internet and IT Services and IT Consulting",1
scraped,"Engineering Services, IT Services and IT Consulting, and Computer and Network Security",1
scraped,"Online Media, Data Infrastructure and Analytics, and Broadcast Media Production and Distribution",1
scraped,"Hospitals and Health Care, Government Administration, and Information Services",1
scraped,"IT Services and IT Consulting, IT System Testing and Evaluation, and IT System Design Services",1
scraped,"Business Intelligence Platforms, Data Infrastructure and Analytics, and Information Services",1
scraped,"Engineering Services, Airlines and Aviation, and Aviation and Aerospace Component Manufacturing",1
scraped,Staffing and Recruiting and Government Administration,1
scraped,"Government Administration, Technology, Information and Media, and Financial Services",1
scraped,"Aviation and Aerospace Component Manufacturing, Computer Hardware Manufacturing, and Software Development",1
scraped,"Technology, Information and Internet, Data Infrastructure and Analytics, and IT System Data Services",1
scraped,Farming,1
scraped,"Biotechnology Research, Pharmaceutical Manufacturing, and Technology, Information and Internet",1
scraped,"IT System Custom Software Development, Software Development, and Technology, Information and Media",1
scraped,Manufacturing and Retail,1
scraped,"Data Infrastructure and Analytics, Information Services, and Technology, Information and Internet",1
scraped,Mental Health Care and Software Development,1
scraped,"Computer Networking Products, Software Development, and Computer and Network Security",1
scraped,"Manufacturing, Health and Human Services, and Software Development",1
scraped,"Information Services, Technology, Information and Media, and Staffing and Recruiting",1
scraped,"Appliances, Electrical, and Electronics Manufacturing and Utilities",1
scraped,Engineering Services and Financial Services,1
scraped,Computer and Network Security and Telecommunications,1
scraped,Machinery Manufacturing and Industrial Machinery Manufacturing,1
scraped,"Internet Marketplace Platforms, Transportation, Logistics, Supply Chain and Storage, and Software Development",1
scraped,"Information Services, IT Services and IT Consulting, and IT System Testing and Evaluation",1
scraped,"IT Services and IT Consulting, Computer and Network Security, and Security and Investigations",1
scraped,"Retail, Software Development, and IT System Custom Software Development",1
scraped,"Robotics Engineering, Software Development, and Automation Machinery Manufacturing",1
scraped,Hospitals and Health Care and Financial Services,1
scraped,"IT Services and IT Consulting, Computer and Network Security, and Wholesale Computer Equipment",1
scraped,Retail and Business Consulting and Services,1
scraped,"IT System Custom Software Development, Software Development, and IT Services and IT Consulting",1
scraped,"Retail Appliances, Electrical, and Electronic Equipment",1
scraped,"Software Development, Information Services, and Research Services",1
scraped,Personal Care Product Manufacturing,1
scraped,"Investment Management, Financial Services, and Capital Markets",1
scraped,Engineering Services and Data Infrastructure and Analytics,1
scraped,Outsourcing and Offshoring Consulting,1
scraped,"IT Services and IT Consulting, Information Services, and Software Development",1
scraped,"Medical Equipment Manufacturing, Hospitals and Health Care, and Technology, Information and Media",1
scraped,"Computer and Network Security, Facilities Services, and Computer Hardware Manufacturing",1
scraped,"Financial Services, Venture Capital and Private Equity Principals, and Investment Management",1
scraped,"Technology, Information and Media and Movies, Videos, and Sound",1
scraped,Mobile Computing Software Products and Software Development,1
scraped,"IT Services and IT Consulting, Utilities, and Real Estate",1
scraped,Retail Motor Vehicles,1
scraped,"Defense and Space Manufacturing, Space Research and Technology, and Data Infrastructure and Analytics",1
scraped,Printing Services,1
scraped,Veterinary Services,1
scraped,"Software Development, Computer Hardware Manufacturing, and Data Infrastructure and Analytics",1
scraped,"IT System Custom Software Development, Software Development, and Health and Human Services",1
scraped,"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Engines and Power Transmission Equipment Manufacturing",1
scraped,"Semiconductor Manufacturing, IT System Custom Software Development, and Software Development",1
scraped,"Entertainment Providers, Broadcast Media Production and Distribution, and Technology, Information and Media",1
scraped,Defense and Space Manufacturing and Government Administration,1
scraped,"Utilities, Technology, Information and Media, and IT Services and IT Consulting",1
scraped,"Financial Services, Investment Banking, and Software Development",1
scraped,"Law Practice, Courts of Law, and Legal Services",1
scraped,Software Development and Semiconductor Manufacturing,1
scraped,Religious Institutions,1
scraped,"IT Services and IT Consulting, Software Development, and Oil and Gas",1
scraped,Aviation and Aerospace Component Manufacturing and Industrial Machinery Manufacturing,1
scraped,"Financial Services, Engineering Services, and Capital Markets",1
scraped,"Retail Apparel and Fashion, Retail, and Sporting Goods Manufacturing",1
scraped,"Capital Markets, Financial Services, and Investment Management",1
scraped,"Defense and Space Manufacturing, Telecommunications, and Appliances, Electrical, and Electronics Manufacturing",1
scraped,Non-profit Organizations and IT System Data Services,1
scraped,IT System Operations and Maintenance and IT System Custom Software Development,1
scraped,"Energy Technology, Electric Power Transmission, Control, and Distribution, and Electric Power Generation",1
scraped,"Defense and Space Manufacturing, Computer and Network Security, and Technology, Information and Media",1
