spec,technology,label,category,arshkon_n,asaniczka_n,pooled_2024_n,scraped_2026_n,arshkon_rate,asaniczka_rate,pooled_2024_rate,scraped_2026_rate,pooled_to_scraped_pp,arshkon_to_scraped_pp,within_2024_arshkon_minus_asaniczka_pp,calibration_snr_arshkon_to_scraped,trajectory
primary_all,cassandra,Cassandra,data,4691,18129,22820,40881,0.01364314645065018,0.01704451431408241,0.016345311130587206,0.015288275727110393,-0.10570354034768123,0.16451292764602127,-0.3401367863432229,0.4836669665009879,stable_or_small_change
primary_all,kanban,Kanban,practice,4691,18129,22820,40881,0.011298230654444682,0.013072976998179713,0.012708150744960562,0.011301093417480004,-0.1407057327480558,0.0002862763035321736,-0.17747463437350308,0.0016130547587419883,stable_or_small_change
primary_all,nodejs,Node.js,framework,4691,18129,22820,40881,0.08526966531656363,0.08571901373489989,0.08562664329535495,0.0833149874024608,-0.23116558928941572,-0.1954677914102837,-0.04493484183362567,4.350027360372527,stable_or_small_change
primary_all,sql_server,SQL Server,data,4691,18129,22820,40881,0.01151140481773609,0.006012466214352695,0.007142857142857143,0.004623174579878183,-0.251968256297896,-0.6888230237857907,0.5498938603383395,1.252647235162747,stable_or_small_change
primary_all,hadoop,Hadoop,data,4691,18129,22820,40881,0.024728202941803452,0.025649511831871585,0.025460122699386502,0.022284190699836108,-0.3175931999550394,-0.24440122419673443,-0.0921308890068133,2.6527609451229806,stable_or_small_change
primary_all,powershell,PowerShell,language,4691,18129,22820,40881,0.042634832658281815,0.035523194881129684,0.03698510078878177,0.03331621046451897,-0.3668890324262798,-0.9318622193762844,0.7111637777152131,1.3103341994865358,stable_or_small_change
primary_all,perl,Perl,language,4691,18129,22820,40881,0.012790449797484544,0.02250537812344862,0.02050832602979842,0.014676744698025978,-0.5831581331772443,0.1886294900541433,-0.9714928325964075,0.1941645720123462,stable_or_small_change
primary_all,ruby,Ruby,language,4691,18129,22820,40881,0.024301854615220636,0.02752496000882564,0.026862401402278704,0.020889899953523642,-0.5972501448755062,-0.3411954661696994,-0.3223105393605003,1.058592334109424,stable_or_small_change
primary_all,bitbucket,Bitbucket,tooling,4691,18129,22820,40881,0.021956938819015136,0.02664239616084726,0.025679228746713408,0.018615004525329614,-0.7064224221383795,-0.3341934293685522,-0.46854573418321255,0.7132567964814179,stable_or_small_change
primary_all,scala,Scala,language,4691,18129,22820,40881,0.037518652739288,0.04159082133598103,0.04075372480280456,0.031872997235879746,-0.8880727566924811,-0.5645655503408252,-0.40721685966930293,1.3864002359806606,stable_or_small_change
primary_all,scrum,Scrum,practice,4691,18129,22820,40881,0.08995949690897463,0.08930442936731205,0.08943908851884312,0.07979256867493456,-0.9646519843908561,-1.0166928234040071,0.06550675416625851,15.520427417661452,stable_or_small_change
primary_all,php,PHP,language,4691,18129,22820,40881,0.024301854615220636,0.019968007060510783,0.020858895705521473,0.010983097282356106,-0.9875798423165367,-1.331875733286453,0.43338475547098526,3.073194699335983,stable_or_small_change
primary_all,csharp,C#,language,4691,18129,22820,40881,0.12023022809635472,0.1195874014010701,0.11971954425942156,0.10929282551796678,-1.0426718741454788,-1.0937402578387947,0.06428266952846207,17.014543202107152,stable_or_small_change
primary_all,matlab,MATLAB,language,4691,18129,22820,40881,0.008953314858239182,0.033482265982679685,0.028439964943032428,0.017147330055527016,-1.1292634887505413,0.8194015197287834,-2.4528951124440503,0.334054854433762,stable_or_small_change
primary_all,aspnet,ASP.NET,framework,4691,18129,22820,40881,0.02558089959496909,0.025428870869876993,0.025460122699386502,0.014040752427778186,-1.1419370271608316,-1.1540147167190902,0.015202872509209597,75.90767573825349,stable_or_small_change
primary_all,unix,Unix,ops,4691,18129,22820,40881,0.04007674269878491,0.05185062606872966,0.049430324276950044,0.037474621462292995,-1.195570281465705,-0.26021212364919155,-1.1773883369944746,0.22100789983484664,stable_or_small_change
primary_all,css,CSS,language,4691,18129,22820,40881,0.037518652739288,0.040432456285509406,0.03983347940403155,0.02629583425062988,-1.3537645153401672,-1.122281848865812,-0.2913803546221408,3.8516043757348575,stable_or_small_change
primary_all,angular,Angular,framework,4691,18129,22820,40881,0.10509486250266467,0.09923327265706879,0.10043821209465381,0.08615249137741249,-1.4285720717241324,-1.8942371125252184,0.5861589845595885,3.231609789191334,stable_or_small_change
primary_all,linux,Linux,ops,4691,18129,22820,40881,0.11873800895331486,0.18120139003806057,0.16836108676599473,0.15391012939996576,-1.4450957366028971,3.5172120446650896,-6.246338108474571,0.5630838394567844,stable_or_small_change
primary_all,jira,Jira,tooling,4691,18129,22820,40881,0.05798337241526327,0.090407634177285,0.08374233128834356,0.06893177759839535,-1.4810553689948214,1.0948405183132073,-3.2424261762021733,0.33766089305249347,stable_or_small_change
primary_all,sql,SQL,data,4691,18129,22820,40881,0.26902579407375826,0.27877985548016987,0.2767747589833479,0.25114356302438784,-2.5631195958960076,-1.7882231049370423,-0.9754061406411607,1.8333113053415833,calibrated_declining
primary_all,javascript,JavaScript,language,4691,18129,22820,40881,0.2114687699850778,0.20425837056649568,0.20574057843996493,0.17839583180450577,-2.734474663545916,-3.3072938180572025,0.721039941858212,4.586838573094695,calibrated_declining
primary_all,dotnet,.NET,framework,4691,18129,22820,40881,0.10914517160520144,0.09498593413867285,0.0978965819456617,0.06492013404760158,-3.2976447898060117,-4.422503755759986,1.4159237466528598,3.1234053148797467,calibrated_declining
primary_all,html,HTML,language,4691,18129,22820,40881,0.10893199744191004,0.11561586408516741,0.11424189307624891,0.07125559550891612,-4.298629756733279,-3.7676401932993917,-0.6683866643257375,5.636917063718131,calibrated_declining
no_aggregators,python,Python,language,4261,15186,19447,34081,0.3156536024407416,0.29777426577110494,0.30169177765208,0.4961708870044893,19.44791093524093,18.05172845637477,1.7879336669636647,10.096419565179332,calibrated_rising
no_aggregators,ci_cd,CI/CD,devops,4261,15186,19447,34081,0.1964327622623797,0.14882128276043724,0.15925335527330695,0.32548927554942636,16.62359202761194,12.905651328704664,4.761147950194247,2.710617578724504,calibrated_rising
no_aggregators,api_design,API design,practice,4261,15186,19447,34081,0.1511382304623328,0.131305149479784,0.13565074304519978,0.27106012147530884,13.540937843010905,11.992189101297605,1.9833080982548794,6.046558833622258,calibrated_rising
no_aggregators,observability,Observability,practice,4261,15186,19447,34081,0.02722365641868106,0.01646253127880943,0.018820383606725975,0.14582905431178664,12.700867070506067,11.860539789310558,1.0761125139871632,11.021653995422305,calibrated_rising
no_aggregators,llm,LLM,ai_tool,4261,15186,19447,34081,0.016428068528514434,0.007836164888713288,0.009718722682161772,0.13241982336199054,12.270110067982877,11.599175483347612,0.8591903639801146,13.50012287104289,calibrated_rising
no_aggregators,aws,AWS,cloud,4261,15186,19447,34081,0.2717671908002816,0.2234294745160016,0.2340206715688795,0.34373991373492563,10.971924216604611,7.197272293464402,4.833771628428002,1.4889557982293502,calibrated_rising
no_aggregators,kubernetes,Kubernetes,cloud,4261,15186,19447,34081,0.13799577563952123,0.11550111945212696,0.12042988635779298,0.2219418444294475,10.151195807165452,8.394606878992628,2.2494656187394266,3.731822708940474,calibrated_rising
no_aggregators,gcp,GCP,cloud,4261,15186,19447,34081,0.0755691152311664,0.04879494271039115,0.05466138736051833,0.1301311581232945,7.546977076277618,5.4562042892128115,2.677417252077525,2.0378610337925864,calibrated_rising
no_aggregators,nextjs,Next.js,framework,4261,15186,19447,34081,0.025346162872565126,0.026208349795864613,0.026019437445364325,0.09885273319444852,7.283329574908421,7.35065703218834,-0.08621869232994864,85.25595591334479,calibrated_rising
no_aggregators,docker,Docker,cloud,4261,15186,19447,34081,0.13236329500117344,0.10463584880811273,0.1107111636756312,0.1831812446817875,7.247008100615631,5.0817949680614065,2.7727446193060707,1.832767047018278,calibrated_rising
no_aggregators,typescript,TypeScript,language,4261,15186,19447,34081,0.09504811077211922,0.1276175424733307,0.1204813081709261,0.19039934274229042,6.991803457136432,9.53512319701712,-3.256943170121149,2.927629589761138,calibrated_rising
no_aggregators,generative_ai,Generative AI,ai_tool,4261,15186,19447,34081,0.01361182820934053,0.007111813512445673,0.008536020980099758,0.07517385053255479,6.6637829552455035,6.1562022323214265,0.6500014696894857,9.471058942777969,calibrated_rising
no_aggregators,terraform,Terraform,cloud,4261,15186,19447,34081,0.07369162168505046,0.05518240484656921,0.059237928729367,0.12385199964789766,6.461407091853067,5.01603779628472,1.8509216838481253,2.710021628714305,calibrated_rising
no_aggregators,azure,Azure,cloud,4261,15186,19447,34081,0.2140342642572166,0.15856710127749243,0.17072041960199516,0.22889586573163934,5.817544612964418,1.4861601474422725,5.546716297972417,0.26793512911153095,rising_not_above_2024_noise
no_aggregators,microservices,Microservices,architecture,4261,15186,19447,34081,0.1128842994602206,0.08672461477676807,0.09245642001336968,0.14271881693612276,5.0262396922753085,2.9834517475902156,2.6159684683452533,1.1404769528729894,rising_not_above_2024_noise
no_aggregators,rag,RAG,ai_ml,4261,15186,19447,34081,0.0032856137057028865,0.00019755037534571315,0.0008741708232632283,0.05049734456148587,4.962317373822264,4.7211730855782985,0.3088063330357173,15.288459401615432,calibrated_rising
no_aggregators,cpp,C++,language,4261,15186,19447,34081,0.10560901196902135,0.16719346766758858,0.1536997994549288,0.1998180804553857,4.611828100045693,9.420906848636436,-6.158445569856723,1.529754016946782,rising_not_above_2024_noise
no_aggregators,react,React,framework,4261,15186,19447,34081,0.14879136352968786,0.1321612011062821,0.13580500848459917,0.1788679909627065,4.306298247810733,3.0076627433018643,1.6630162423405759,1.8085588503145316,calibrated_rising
no_aggregators,java,Java,language,4261,15186,19447,34081,0.28866463271532505,0.2515474779402081,0.25968015632231195,0.302191837093982,4.251168077167006,1.3527204378656954,3.711715477511696,0.3644461559786766,rising_not_above_2024_noise
no_aggregators,postgresql,PostgreSQL,data,4261,15186,19447,34081,0.0610185402487679,0.0605821151060187,0.060677739497094665,0.10078929608872979,4.011155659163512,3.977075583996189,0.04364251427491986,91.12847071420228,calibrated_rising
no_aggregators,pytorch,PyTorch,ai_ml,4261,15186,19447,34081,0.019009622154423846,0.012840774397471355,0.014192420424744176,0.05049734456148587,3.63049241367417,3.1487722407062027,0.616884775695249,5.104311801433963,calibrated_rising
no_aggregators,claude,Claude,ai_tool,4261,15186,19447,34081,0.0002346866932644919,0.00013170025023047545,0.00015426543939939323,0.03626654147472198,3.6112276035322592,3.603185478145749,0.010298644303401647,349.86988306369756,calibrated_rising
no_aggregators,kafka,Kafka,data,4261,15186,19447,34081,0.06430415395447078,0.05511655472145397,0.057129634390908623,0.09292567706346645,3.579604267255783,2.862152310899567,0.9187599233016812,3.1152341741399177,calibrated_rising
no_aggregators,grafana,Grafana,ops,4261,15186,19447,34081,0.016662755221778926,0.01237982352166469,0.013318249601480947,0.04459963029253836,3.128138069105742,2.7936875070759437,0.4282931700114236,6.522839266854126,calibrated_rising
no_aggregators,rust,Rust,language,4261,15186,19447,34081,0.011734334663224596,0.015343079151850389,0.014552373116676095,0.04087321381414864,2.632084069747255,2.913887915092405,-0.3608744488625793,8.074519889885611,calibrated_rising
no_aggregators,mlops,MLOps,ai_ml,4261,15186,19447,34081,0.008918094344050692,0.004543658632951403,0.005502134005245025,0.03107303189460403,2.5570897889359006,2.2154937550553337,0.43744357110992893,5.064638964595924,calibrated_rising
no_aggregators,gitlab,GitLab,tooling,4261,15186,19447,34081,0.0347336306031448,0.03318846305807981,0.03352702216280146,0.059035826413544205,2.5508804250742743,2.4302195810399407,0.15451675450649863,15.727870992383101,calibrated_rising
no_aggregators,agents,Agents,ai_tool,4261,15186,19447,34081,0.0002346866932644919,0.0002634005004609509,0.00025710906566565536,0.02514597576362196,2.4888866697956304,2.4911289070357467,-0.0028713807196458986,867.5717887187578,calibrated_rising
no_aggregators,fine_tuning,Fine-tuning,ai_tool,4261,15186,19447,34081,0.011030274583431119,0.007902015013828527,0.00858744279323289,0.03180657844546815,2.321913565223526,2.0776303862037033,0.3128259569602592,6.641489748459848,calibrated_rising
no_aggregators,tensorflow,TensorFlow,ai_ml,4261,15186,19447,34081,0.01854024876789486,0.014355327275121822,0.01527227850053993,0.03840849740324521,2.313621890270528,1.9868248635350347,0.4184921492773039,4.747579774115457,calibrated_rising
no_aggregators,sre,SRE,practice,4261,15186,19447,34081,0.02464210279277165,0.011918872645858027,0.014706638556075487,0.03641325078489481,2.1706612228819324,1.177114799212316,1.2723230146913622,0.925169776558556,rising_not_above_2024_noise
no_aggregators,cursor,Cursor,ai_tool,4261,15186,19447,34081,0.0,6.585012511523772e-05,5.1421813133131074e-05,0.0215369267333705,2.148550492023737,2.15369267333705,-0.0065850125115237725,327.0597693729644,calibrated_rising
no_aggregators,fastapi,FastAPI,framework,4261,15186,19447,34081,0.0037549870922318706,0.001843803503226656,0.0022625597778577673,0.021889029077785276,1.9626469299927507,1.8134041985553406,0.19111835890052145,9.48838305742899,stable_or_small_change
no_aggregators,airflow,Airflow,data,4261,15186,19447,34081,0.021825862473597746,0.01672593177927038,0.017843369157196483,0.037322848507966314,1.947947935076983,1.5496986034368567,0.5099930694327366,3.0386660061098105,stable_or_small_change
no_aggregators,mcp,MCP,ai_tool,4261,15186,19447,34081,0.0004693733865289838,0.001185302252074279,0.0010284362626626214,0.020157859217745957,1.9129422955083335,1.9688485831216973,-0.07159288655452951,27.50061741988992,stable_or_small_change
no_aggregators,graphql,GraphQL,framework,4261,15186,19447,34081,0.0232339826331847,0.020808639536415117,0.021340052450249395,0.03893665091986737,1.759659846961798,1.5702668286682673,0.2425343096769582,6.474411108101665,stable_or_small_change
no_aggregators,bash_shell,Bash/Shell,language,4261,15186,19447,34081,0.03825393100211218,0.043790333201633086,0.04257726127423253,0.05947595434406267,1.6898693069830142,2.1222023341950487,-0.5536402199520902,3.8331794868131066,stable_or_small_change
no_aggregators,rest_api,REST API,framework,4261,15186,19447,34081,0.06477352734099977,0.05221914921638351,0.05496991823931712,0.07124204101992312,1.6272122780606004,0.6468513678923358,1.255437812461626,0.5152396729424681,stable_or_small_change
no_aggregators,redis,Redis,data,4261,15186,19447,34081,0.020183055620746303,0.021467140787567496,0.021185787010850003,0.033596432029576594,1.2410645018726592,1.341337640883029,-0.1284085166821193,10.445861968825376,stable_or_small_change
no_aggregators,kotlin,Kotlin,language,4261,15186,19447,34081,0.01971368223421732,0.016857632029500857,0.017483416465264565,0.02981133182711775,1.2327915361853186,1.009764959290043,0.28560502047164615,3.535529444204182,stable_or_small_change
no_aggregators,playwright,Playwright,testing,4261,15186,19447,34081,0.005163107251818822,0.0019096536283418938,0.0026225124697896846,0.014788298465420615,1.216578599563093,0.9625191213601794,0.3253453623476928,2.9584534859038394,stable_or_small_change
no_aggregators,helm,Helm,cloud,4261,15186,19447,34081,0.01361182820934053,0.008823916765441855,0.009872988121561167,0.02191837093981984,1.2045382818258672,0.8306542730479309,0.47879114438986753,1.734898990469945,stable_or_small_change
no_aggregators,dbt,dbt,data,4261,15186,19447,34081,0.007275287491199249,0.005070459633873305,0.005553555818378156,0.016724861359701887,1.1171305541323733,0.9449573868502638,0.22048278573259442,4.285855622290284,stable_or_small_change
no_aggregators,grpc,gRPC,framework,4261,15186,19447,34081,0.006101854024876789,0.006782562886869485,0.006633413894173909,0.017781168392946217,1.1147754498772307,1.167931436806943,-0.06807088619926954,17.157576491482136,stable_or_small_change
no_aggregators,gemini,Gemini,ai_tool,4261,15186,19447,34081,0.0002346866932644919,0.0,5.1421813133131074e-05,0.011032540124996333,1.0981118311863203,1.079785343173184,0.02346866932644919,46.00965347260937,stable_or_small_change
no_aggregators,go,Go,language,4261,15186,19447,34081,0.025346162872565126,0.02107204003687607,0.0220085360209801,0.03283354361667792,1.0825007595697818,0.748738074411279,0.4274122835689058,1.7517935333053438,stable_or_small_change
no_aggregators,bigquery,BigQuery,data,4261,15186,19447,34081,0.009152781037315184,0.005728960885025681,0.0064791484547745155,0.01698893811801297,1.0509789663238454,0.7836157080697785,0.34238201522895034,2.2887174945383038,stable_or_small_change
no_aggregators,spark,Spark,data,4261,15186,19447,34081,0.017836188688101384,0.011392071644936125,0.012804031470149637,0.022827968662891347,1.002393719274171,0.4991779974789962,0.6444117043165258,0.7746259016329211,stable_or_small_change
no_aggregators,evals,Evals,ai_tool,4261,15186,19447,34081,0.0002346866932644919,6.585012511523772e-05,0.00010284362626626215,0.010122942401924826,1.0020098775658564,0.9888255708660334,0.01688365681492542,58.5670261901969,stable_or_small_change
no_aggregators,hugging_face,Hugging Face,ai_ml,4261,15186,19447,34081,0.0007040600797934757,0.0008560516264980903,0.0008227490101300972,0.010827147090754378,1.0004398080624282,1.0123087010960903,-0.01519915467046146,66.60296069382362,stable_or_small_change
no_aggregators,serverless,Serverless,architecture,4261,15186,19447,34081,0.022764609246655715,0.015408929276965626,0.017020620147066387,0.02681846189959215,0.9797841752525762,0.40538526529364344,0.7355679969690089,0.5511186823843333,stable_or_small_change
no_aggregators,scikit_learn,scikit-learn,ai_ml,4261,15186,19447,34081,0.0070406007979347575,0.004477808507836165,0.005039337687046845,0.014494879845074969,0.9455542158028123,0.7454279047140211,0.2562792290098592,2.9086551711350124,stable_or_small_change
no_aggregators,gitlab_ci,GitLab CI,devops,4261,15186,19447,34081,0.006571227411405773,0.0038851573817990253,0.004473697742582403,0.013203837915554122,0.8730140172971718,0.6632610504148349,0.26860700296067475,2.4692619444175072,stable_or_small_change
no_aggregators,flink,Flink,data,4261,15186,19447,34081,0.007275287491199249,0.005004609508758067,0.005502134005245025,0.013908042604383674,0.8405908599138648,0.6632755113184425,0.22706779824411819,2.921046121235394,stable_or_small_change
no_aggregators,llamaindex,LlamaIndex,ai_ml,4261,15186,19447,34081,0.0002346866932644919,6.585012511523772e-05,0.00010284362626626215,0.008010328335436167,0.7907484709169904,0.7775641642171675,0.01688365681492542,46.05425073138116,stable_or_small_change
no_aggregators,argo_cd,Argo CD,devops,4261,15186,19447,34081,0.002346866932644919,0.002963255630185697,0.002828199722322209,0.010680437780581555,0.7852238058259347,0.8333570847936635,-0.0616388697540778,13.519992954421943,stable_or_small_change
no_aggregators,pandas,Pandas,ai_ml,4261,15186,19447,34081,0.008918094344050692,0.0073093638877913866,0.00766185015683653,0.01525776825797365,0.759591810113712,0.6339673913922959,0.16087304562593055,3.940793119976271,stable_or_small_change
no_aggregators,machine_learning,Machine learning,ai_ml,4261,15186,19447,34081,0.0018774935461159353,0.000921901751613328,0.0011312798889288836,0.008685191162231156,0.7553911273302272,0.680769761611522,0.09555917945026073,7.124064538099846,stable_or_small_change
no_aggregators,oauth,OAuth,security,4261,15186,19447,34081,0.019478995540952827,0.012840774397471355,0.01429526405101044,0.02159561045743963,0.730034640642919,0.21166149164868026,0.6638221143481471,0.3188527273703819,stable_or_small_change
no_aggregators,dynamodb,DynamoDB,data,4261,15186,19447,34081,0.020183055620746303,0.01712103252996181,0.017791947344063353,0.02508729203955283,0.7295344695489477,0.4904236418806527,0.3062023090784495,1.6016327354180906,stable_or_small_change
no_aggregators,rabbitmq,RabbitMQ,data,4261,15186,19447,34081,0.0086834076507862,0.009350717766363757,0.009204504550830462,0.01587394736069951,0.666944280986905,0.7190539709913312,-0.06673101155775571,10.775409426679975,stable_or_small_change
no_aggregators,splunk,Splunk,ops,4261,15186,19447,34081,0.0232339826331847,0.015935730277887528,0.017534838278397698,0.02414835245444676,0.6613514176049061,0.091436982126206,0.7298252355297172,0.12528613382331152,stable_or_small_change
no_aggregators,elasticsearch,Elasticsearch,data,4261,15186,19447,34081,0.012203708049753579,0.015408929276965626,0.014706638556075487,0.0210381150787829,0.6331476522707413,0.8834407029029321,-0.3205221227212047,2.7562549985710754,stable_or_small_change
no_aggregators,opensearch,OpenSearch,data,4261,15186,19447,34081,0.0030509270124383947,0.0011194521269590413,0.0015426543939939322,0.007511516680848567,0.5968862286854635,0.4460589668410172,0.19314748854793534,2.309421521317448,stable_or_small_change
no_aggregators,codex,Codex,ai_tool,4261,15186,19447,34081,0.0,6.585012511523772e-05,5.1421813133131074e-05,0.006015081717085766,0.5963659903952635,0.6015081717085766,-0.0065850125115237725,91.34503095566444,stable_or_small_change
no_aggregators,vue,Vue,framework,4261,15186,19447,34081,0.022060549166862238,0.020874489661530358,0.021134365197716873,0.026407675831108243,0.527331063339137,0.4347126664246005,0.11860595053318802,3.6651842885653556,stable_or_small_change
no_aggregators,ansible,Ansible,cloud,4261,15186,19447,34081,0.04482515841351795,0.04359278282628737,0.043862806602560804,0.04867814911534286,0.4815342512782053,0.38529907018249043,0.12323755872305844,3.1264743814695413,stable_or_small_change
no_aggregators,nodejs,Node.js,framework,4261,15186,19447,34081,0.08613001642806853,0.0761227446332148,0.07831542140175862,0.08312549514392183,0.4810073742163204,-0.3004521284146702,1.0007271794853723,0.3002338045511853,stable_or_small_change
no_aggregators,pytest,Pytest,testing,4261,15186,19447,34081,0.0035203003989673787,0.0025023047543790335,0.002725356096055947,0.007452832956779437,0.472747686072349,0.39325325578120585,0.10179956445883452,3.8630151108380106,stable_or_small_change
no_aggregators,jenkins,Jenkins,devops,4261,15186,19447,34081,0.09317061722600328,0.08547346239957856,0.08715997326065716,0.091810686306153,0.465071304549583,-0.13599309198502885,0.7697154826424718,0.176679688861341,stable_or_small_change
no_aggregators,agile,Agile,practice,4261,15186,19447,34081,0.029101149964796996,0.027854602923745555,0.028127731783822697,0.03277485989260878,0.4647128108786085,0.36737099278117863,0.12465470410514407,2.9471089391966117,stable_or_small_change
no_aggregators,weaviate,Weaviate,ai_ml,4261,15186,19447,34081,0.0002346866932644919,0.0,5.1421813133131074e-05,0.004518646753322966,0.44672249401898345,0.4283960060058474,0.02346866932644919,18.253953815909156,stable_or_small_change
no_aggregators,numpy,NumPy,ai_ml,4261,15186,19447,34081,0.007275287491199249,0.006189911760832345,0.006427726641641384,0.010856488952788944,0.442876231114756,0.35812014615896953,0.10853757303669037,3.2995039057848614,stable_or_small_change
no_aggregators,openai_api,OpenAI API,ai_tool,4261,15186,19447,34081,0.0004693733865289838,0.0,0.00010284362626626215,0.003990493236700801,0.38876496104345387,0.3521119850171817,0.04693733865289838,7.501745840791056,stable_or_small_change
no_aggregators,redshift,Redshift,data,4261,15186,19447,34081,0.0173668153015724,0.01415777689977611,0.014860903995474881,0.018514714943810334,0.3653810948335452,0.11478996422379338,0.320903840179629,0.357708290930824,stable_or_small_change
no_aggregators,prometheus,Prometheus,ops,4261,15186,19447,34081,0.0002346866932644919,0.0005926511260371395,0.0005142181313313107,0.00410786068483906,0.35936425535077493,0.38731739915745683,-0.03579644327726476,10.819996728654102,stable_or_small_change
no_aggregators,django,Django,framework,4261,15186,19447,34081,0.01478526167566299,0.013170025023047543,0.013523936854013473,0.016959596255978406,0.3435659401964932,0.21743345803154154,0.16152366526154469,1.3461399459916032,stable_or_small_change
no_aggregators,scala,Scala,language,4261,15186,19447,34081,0.039192677775170146,0.025813249045173185,0.02874479354142027,0.032158680789882925,0.3413887248462654,-0.7033996985287221,1.337942872999696,0.5257322361990576,stable_or_small_change
no_aggregators,spring,Spring,framework,4261,15186,19447,34081,0.0063365407181412816,0.002107204003687607,0.0030338869748547334,0.006015081717085766,0.29811947422310325,-0.03214590010555156,0.4229336714453674,0.07600695398806527,stable_or_small_change
no_aggregators,git,Git,tooling,4261,15186,19447,34081,0.14597512321051395,0.14915053338601345,0.1484547745153494,0.15122795692614655,0.27731824107971315,0.5252833715632593,-0.31754101754994934,1.6542221084261406,stable_or_small_change
no_aggregators,databricks,Databricks,data,4261,15186,19447,34081,0.0016428068528514432,0.0005268010009219018,0.0007713271969969661,0.0035210234441477657,0.27496962471507996,0.18782165912963225,0.11160058519295414,1.6829809521598305,stable_or_small_change
no_aggregators,devops,DevOps,practice,4261,15186,19447,34081,0.00985684111710866,0.010404319768207559,0.010284362626626214,0.013027786743346733,0.2743424116720518,0.3170945626238073,-0.05474786510988993,5.7919073554253675,stable_or_small_change
no_aggregators,flask,Flask,framework,4261,15186,19447,34081,0.012203708049753579,0.009087317265902806,0.009770144495294904,0.012499633226724568,0.2729488731429664,0.02959251769709889,0.31163907838507726,0.09495766015753922,stable_or_small_change
no_aggregators,mysql,MySQL,data,4261,15186,19447,34081,0.04271297817413753,0.04576583695509021,0.04509693011775595,0.04779789325430592,0.27009631365499664,0.5084915080168388,-0.3052858780952683,1.6656240740299086,stable_or_small_change
no_aggregators,snowflake,Snowflake,data,4261,15186,19447,34081,0.0011734334663224596,0.001185302252074279,0.0011827017020620146,0.0035210234441477657,0.23383217420857513,0.23475899778253062,-0.001186878575181946,197.79529489488218,stable_or_small_change
no_aggregators,cassandra,Cassandra,data,4261,15186,19447,34081,0.014081201595869515,0.01270907414724088,0.013009718722682162,0.01531645198204278,0.23067332593606182,0.12352503861732655,0.1372127448628635,0.9002446437521744,stable_or_small_change
no_aggregators,github,GitHub,tooling,4261,15186,19447,34081,0.00844872095752171,0.00546556038456473,0.006119195762842598,0.008391772541885507,0.22725767790429094,-0.005694841563620191,0.2983160572956979,0.019089959874252865,stable_or_small_change
no_aggregators,objective_c,Objective-C,language,4261,15186,19447,34081,0.007979347570992725,0.0039510075069142635,0.004833650434514321,0.006895337578122707,0.2061687143608386,-0.10840099928700175,0.4028340064078461,0.2690959491072658,stable_or_small_change
no_aggregators,langchain,LangChain,ai_ml,4261,15186,19447,34081,0.0,0.0,0.0,0.0018778791702121417,0.18778791702121417,0.18778791702121417,0.0,inf,stable_or_small_change
no_aggregators,swift,Swift,language,4261,15186,19447,34081,0.0007040600797934757,0.0014487027525352297,0.0012855453283282768,0.0031395792376984243,0.18540339093701474,0.24355191579049484,-0.0744642672741754,3.270721981238912,stable_or_small_change
no_aggregators,jest,Jest,testing,4261,15186,19447,34081,0.014081201595869515,0.008823916765441855,0.009975831747827428,0.011824770399929579,0.18489386521021514,-0.22564311959399358,0.525728483042766,0.42920086484193476,stable_or_small_change
no_aggregators,rails,Rails,framework,4261,15186,19447,34081,0.011030274583431119,0.008428816014750429,0.008998817298297938,0.010592412194477862,0.1593594896179924,-0.04378623889532574,0.260145856868069,0.16831418890338737,stable_or_small_change
no_aggregators,nlp,NLP,ai_ml,4261,15186,19447,34081,0.0011734334663224596,0.0005926511260371395,0.000719905383863835,0.002171297790557789,0.14513924066939538,0.09978643242353294,0.058078234028532,1.7181381991489446,stable_or_small_change
no_aggregators,buildkite,Buildkite,devops,4261,15186,19447,34081,0.0004693733865289838,0.0002634005004609509,0.00030853087879878646,0.001731169860039318,0.14226389812405316,0.12617964735103343,0.020597288606803293,6.126031914188755,stable_or_small_change
no_aggregators,copilot,Copilot,ai_tool,4261,15186,19447,34081,0.0,6.585012511523772e-05,5.1421813133131074e-05,0.0013497256535899768,0.1298303840456846,0.13497256535899768,-0.0065850125115237725,20.496933775417386,stable_or_small_change
no_aggregators,github_actions,GitHub Actions,devops,4261,15186,19447,34081,0.0007040600797934757,0.00013170025023047545,0.00025710906566565536,0.0013497256535899768,0.10926165879243215,0.06456655737965011,0.05723598295630002,1.1280763261975777,stable_or_small_change
no_aggregators,claude_api,Claude API,ai_tool,4261,15186,19447,34081,0.0,0.0,0.0,0.0010563070332443296,0.10563070332443296,0.10563070332443296,0.0,inf,stable_or_small_change
no_aggregators,cypress,Cypress,testing,4261,15186,19447,34081,0.0007040600797934757,0.00013170025023047545,0.00025710906566565536,0.0012617000674862828,0.10045910018206274,0.055763998769280704,0.05723598295630002,0.9742821890882316,stable_or_small_change
no_aggregators,prompt_engineering,Prompt engineering,ai_tool,4261,15186,19447,34081,0.0002346866932644919,6.585012511523772e-05,0.00010284362626626215,0.0009389395851060709,0.08360959588398087,0.0704252891841579,0.01688365681492542,4.171210653956247,stable_or_small_change
