uid,source,period,seniority_final,company_name_canonical,clean_text_source,fk_grade_clean,reading_ease_clean,gunning_fog_clean,avg_sentence_length_clean,type_token_ratio_1000c_clean,lexicon_count_clean,syllable_count_clean,char_count_clean,fk_grade_raw,reading_ease_raw,gunning_fog_raw,avg_sentence_length_raw,type_token_ratio_1000c_raw,lexicon_count_raw,syllable_count_raw,char_count_raw
asaniczka_1910a1fabf811b13,kaggle_asaniczka,2024-01,unknown,Acclaim Technical Services,llm,19.404107142857146,5.81589285714287,22.271428571428572,28.0,0.8275862068965517,224.0,457.0,1589.0,20.725345622119814,1.6865898617511732,24.289400921658988,31.0,1.0,434.0,891.0,3051.0
asaniczka_d686ce121ba09702,kaggle_asaniczka,2024-01,unknown,Energy Jobline,llm,19.04637614678899,-9.133524464831794,22.679510703363917,18.166666666666668,0.6818181818181818,436.0,1018.0,3477.0,18.077525309336334,-2.2297637795275023,22.501237345331834,18.142857142857142,0.8181818181818182,635.0,1431.0,4911.0
asaniczka_d192ef6ebc6aed14,kaggle_asaniczka,2024-01,mid-senior,eTeam,llm,45.55684210526316,-62.352105263157895,48.73684210526316,95.0,0.8888888888888888,190.0,388.0,1401.0,46.08329896907216,-62.56432989690717,49.315463917525776,97.0,0.8947368421052632,194.0,392.0,1407.0
asaniczka_0ede53ae1c17a986,kaggle_asaniczka,2024-01,mid-senior,Planet DDS,llm,13.618149425287356,24.975126436781636,16.933793103448277,15.466666666666667,1.0,696.0,1367.0,4920.0,13.99877675792915,28.385904740200573,17.118844497532457,18.913793103448278,1.0,1097.0,2065.0,7420.0
asaniczka_7980c06efce2acaa,kaggle_asaniczka,2024-01,mid-senior,ESPN,llm,27.722669902912617,-11.968082524271836,31.085436893203884,51.5,1.0,412.0,811.0,2939.0,22.922998854370245,3.929034975402658,25.968353662645736,41.10526315789474,0.9230769230769231,781.0,1488.0,5420.0
asaniczka_4e89c52091a0ad8f,kaggle_asaniczka,2024-01,mid-senior,Hermitage Infotech,llm,28.00217391304348,-23.768043478260836,31.940372670807456,46.0,1.0,322.0,700.0,2502.0,21.608571428571434,0.18872881355932236,25.519612590799035,33.714285714285715,0.9655172413793104,472.0,962.0,3529.0
asaniczka_7e555071b092453c,kaggle_asaniczka,2024-01,mid-senior,GE HealthCare,llm,19.768290870488325,-0.06047239915071145,24.224628450106156,26.166666666666668,0.8,471.0,1004.0,3528.0,19.20323911671925,2.5539059936908473,23.582485804416407,25.36,0.9333333333333333,634.0,1338.0,4703.0
asaniczka_fdc92fab9c89edca,kaggle_asaniczka,2024-01,mid-senior,ManTech,llm,15.677574912891988,16.740799070847856,19.081904761904763,19.133333333333333,0.95,287.0,579.0,2055.0,16.161470588235293,14.51828431372553,19.429131652661066,19.833333333333332,0.9473684210526315,595.0,1211.0,4205.0
asaniczka_5b8c0174870fa8a7,kaggle_asaniczka,2024-01,unknown,"Next Phase Solutions and Services, Inc.",llm,27.855244635193134,-21.64597424892702,32.37390557939914,46.6,0.9411764705882353,233.0,499.0,1838.0,22.04057692307693,-1.212243589743565,26.75128205128205,34.666666666666664,0.9444444444444444,624.0,1275.0,4665.0
asaniczka_5a9f5b4b9e107ce8,kaggle_asaniczka,2024-01,unknown,VRK IT Vision Inc.,llm,9.844000000000001,39.32866666666669,12.933333333333335,8.333333333333334,1.0,25.0,47.0,184.0,10.655217391304351,45.980362318840605,13.959420289855073,15.333333333333334,1.0,46.0,79.0,297.0
asaniczka_07f88fc288c37c44,kaggle_asaniczka,2024-01,unknown,Tencent Games,llm,14.48362162162162,17.582729729729778,17.811891891891893,14.8,0.8571428571428571,370.0,762.0,2724.0,13.944070096099495,25.062377049180327,17.22283776144715,16.82758620689655,0.8571428571428571,488.0,950.0,3438.0
asaniczka_5134f3da964d27a6,kaggle_asaniczka,2024-01,mid-senior,Kavaliro,llm,69.94727272727273,-132.13409090909087,74.32727272727273,154.0,0.8823529411764706,308.0,665.0,2420.0,30.068704251386325,-24.157091497227327,33.396007393715344,54.1,1.0,541.0,1126.0,4050.0
asaniczka_0a9ec682feef8ec8,kaggle_asaniczka,2024-01,unknown,KYYBA Inc,llm,45.747663316582916,-55.70523869346731,49.649246231155786,99.5,0.7368421052631579,199.0,380.0,1373.0,33.608888888888885,-22.99999999999997,37.068599033816426,69.0,0.7368421052631579,207.0,391.0,1406.0
asaniczka_d07c8d6d05b7daed,kaggle_asaniczka,2024-01,mid-senior,Stealth AI,llm,20.09889473684211,5.109263157894759,23.475789473684213,30.4,1.0,152.0,307.0,1119.0,16.31461187214612,21.435296803653017,19.59634703196347,24.333333333333332,1.0,219.0,416.0,1542.0
asaniczka_5a1fdbeb1d840c3a,kaggle_asaniczka,2024-01,mid-senior,Highwire,llm,9.337891816920944,54.32233009708739,11.710957004160889,14.714285714285714,0.8888888888888888,206.0,335.0,1303.0,10.16875617027516,48.77806558819219,12.632989589951615,14.945945945945946,0.9375,553.0,934.0,3573.0
asaniczka_fce37b80b780c1a1,kaggle_asaniczka,2024-01,unknown,Fieldprint,llm,10.800147239263804,36.985701431492856,13.181022494887527,10.866666666666667,0.9411764705882353,163.0,306.0,1107.0,12.96566783625731,26.470852631578964,16.34919298245614,13.68,0.8571428571428571,342.0,673.0,2396.0
asaniczka_77e26a0ed0ef916d,kaggle_asaniczka,2024-01,unknown,GameStop,llm,13.57842578710645,20.169587706146928,16.353823088455773,12.608695652173912,1.0,290.0,596.0,2133.0,12.646904069767444,28.324309593023287,15.421511627906979,13.4375,1.0,430.0,838.0,3006.0
asaniczka_a82caffcd657dbed,kaggle_asaniczka,2024-01,mid-senior,Southwest Research Institute,llm,19.694188084112145,-10.40133469626167,23.850545171339565,20.0625,0.9473684210526315,321.0,747.0,2576.0,17.842878897751998,0.5551184433164451,22.022528402223834,18.761904761904763,1.0,394.0,872.0,3010.0
asaniczka_ca6b23e5cdb5d2a1,kaggle_asaniczka,2024-01,mid-senior,"Quantix, Inc.",llm,13.868936170212766,23.53333333333333,16.479432624113475,15.666666666666666,1.0,94.0,186.0,646.0,14.384912280701755,25.771052631578982,17.07368421052632,19.0,1.0,114.0,218.0,769.0
asaniczka_ac2617c3324a15eb,kaggle_asaniczka,2024-01,unknown,Bowman Williams,llm,13.116329192546587,29.700953416149076,13.396521739130435,16.1,1.0,161.0,306.0,1181.0,13.452216180371355,32.19084416445625,14.967055702917774,18.85,0.9473684210526315,377.0,693.0,2586.0
asaniczka_2c43c2a4a48ecf7b,kaggle_asaniczka,2024-01,mid-senior,"HyAxiom, Inc.",llm,14.627733686067021,14.234087301587351,18.098412698412698,13.5,0.8888888888888888,567.0,1199.0,4263.0,14.237266076241816,17.688852522140962,17.95533307662688,13.867924528301886,1.0,735.0,1521.0,5409.0
asaniczka_5e1518559e48dced,kaggle_asaniczka,2024-01,unknown,National Reconnaissance Office (NRO),llm,21.634383632596684,-9.673120683701626,25.721339779005525,28.28125,0.9,905.0,2009.0,7014.0,17.59543313303522,8.7422050377306,21.890779765231976,22.3625,0.9,1789.0,3709.0,12936.0
asaniczka_90a32b81198f0eb5,kaggle_asaniczka,2024-01,unknown,"Syms Strategic Group, LLC (SSG)",llm,15.308229166666667,10.641631944444441,19.75138888888889,14.222222222222221,0.9047619047619048,256.0,550.0,1919.0,13.859016845088163,17.797316199622173,18.564515113350126,12.40625,0.8695652173913043,397.0,828.0,2891.0
asaniczka_075fa2abd96b07f8,kaggle_asaniczka,2024-01,unknown,Stellent IT,llm,16.090470588235295,3.9251176470588405,19.557647058823534,13.6,0.9375,136.0,304.0,1100.0,14.506250000000001,12.981442307692333,17.673076923076923,12.307692307692308,0.9285714285714286,160.0,343.0,1246.0
asaniczka_73eb1716439071f0,kaggle_asaniczka,2024-01,mid-senior,PANGIAM,llm,21.205045188729404,-1.590693779904285,25.418819776714514,31.09090909090909,0.8695652173913043,342.0,715.0,2534.0,16.8621654275093,14.095837980173485,20.71387856257745,22.416666666666668,1.0,538.0,1081.0,3832.0
asaniczka_40070e977cd1d9c3,kaggle_asaniczka,2024-01,unknown,Rivian,llm,15.124621212121212,11.116931818181826,19.803030303030305,13.75,0.9473684210526315,330.0,709.0,2541.0,16.647893696692325,11.08485073850639,21.538131890992304,19.863636363636363,0.9090909090909091,874.0,1814.0,6391.0
asaniczka_75d5b3776053365d,kaggle_asaniczka,2024-01,mid-senior,Patreon,llm,14.169888647474203,26.930998098859334,16.03139598044541,18.785714285714285,0.8888888888888888,263.0,500.0,1858.0,12.930327528359168,33.06926452574959,16.035809767268468,17.242424242424242,0.9411764705882353,569.0,1051.0,3837.0
asaniczka_4643e237d533aa62,kaggle_asaniczka,2024-01,unknown,ByteDance,llm,22.827956989247316,-13.388064516128992,27.453763440860214,31.0,0.9333333333333333,186.0,415.0,1488.0,15.153018774703558,26.147152503293853,18.649472990777337,22.303030303030305,0.9444444444444444,736.0,1375.0,5011.0
asaniczka_262972c16bc7e0a5,kaggle_asaniczka,2024-01,unknown,Reliable Staffing Team,llm,27.58525144637294,-21.033364485981252,31.30235870048954,45.857142857142854,0.9411764705882353,321.0,688.0,2391.0,19.588853458049886,3.712123724489828,22.907086167800454,27.5625,1.0,441.0,913.0,3200.0
asaniczka_1befd2521328b871,kaggle_asaniczka,2024-01,mid-senior,Honeywell,llm,15.898561403508772,9.200684210526362,20.049122807017547,15.789473684210526,0.8260869565217391,300.0,644.0,2304.0,15.879316770186339,10.476956521739169,20.04968944099379,16.428571428571427,0.9444444444444444,460.0,977.0,3460.0
asaniczka_014977684e773453,kaggle_asaniczka,2024-01,mid-senior,General Dynamics Information Technology,llm,33.8240306122449,-38.34599489795917,36.09183673469388,61.25,1.0,245.0,530.0,1885.0,20.07381108172073,4.009945357093159,22.653737992482252,29.681818181818183,0.88,653.0,1333.0,4701.0
asaniczka_62c3fd231af190c8,kaggle_asaniczka,2024-01,unknown,Selby Jennings,llm,31.430128205128202,-26.08096153846151,33.9982905982906,58.5,0.9583333333333334,117.0,240.0,899.0,34.005381679389316,-32.07650763358774,36.58167938931298,65.5,0.9615384615384616,131.0,267.0,995.0
asaniczka_a8fe36a5bdf31e63,kaggle_asaniczka,2024-01,mid-senior,"TekVivid, Inc",llm,26.484287709497206,-15.111948324022308,29.073184357541905,44.75,0.7741935483870968,358.0,747.0,2659.0,26.741284246575336,-15.396018835616388,29.428082191780824,45.625,0.7666666666666667,365.0,759.0,2695.0
asaniczka_a0087bb5e8180f7c,kaggle_asaniczka,2024-01,unknown,Connect Tech+Talent,llm,13.43095679012346,34.83680555555557,16.495061728395065,20.25,0.9444444444444444,81.0,145.0,556.0,12.08335632183908,39.42227586206897,15.235862068965517,17.4,0.9444444444444444,87.0,154.0,586.0
asaniczka_cb690c58692bedd6,kaggle_asaniczka,2024-01,mid-senior,Global Information Technology,llm,14.613666061705992,17.47530852994555,18.105263157894736,15.263157894736842,0.9444444444444444,290.0,596.0,2191.0,14.395357142857147,18.995833333333337,17.7202380952381,15.238095238095237,0.9411764705882353,320.0,652.0,2393.0
asaniczka_65fc38f360e6577b,kaggle_asaniczka,2024-01,mid-senior,NSS,llm,26.403492063492063,-19.43071428571426,29.815873015873013,42.0,0.8888888888888888,252.0,547.0,1930.0,23.1490034965035,-7.2295716783216335,26.18811188811189,35.75,0.9523809523809523,286.0,601.0,2132.0
asaniczka_8b53857883f85217,kaggle_asaniczka,2024-01,mid-senior,PepsiCo,llm,14.498705240422872,20.04937346064949,17.383774771702473,16.24561403508772,1.0,926.0,1864.0,6645.0,16.226999294470414,13.664317620601508,19.571196754563896,19.61764705882353,1.0,1334.0,2732.0,9581.0
asaniczka_3a4618de7e7efacf,kaggle_asaniczka,2024-01,unknown,SRS Distribution Inc.,llm,16.430291595197257,3.010806174957139,20.37301315037164,14.454545454545455,0.9375,318.0,711.0,2557.0,16.07186335403727,4.7709627329192585,20.00993788819876,14.0,0.9333333333333333,322.0,715.0,2571.0
asaniczka_e8c491a41c5508c9,kaggle_asaniczka,2024-01,mid-senior,CVS Health,llm,14.82,19.9115384615385,18.49709702925562,17.46153846153846,0.8823529411764706,681.0,1362.0,4831.0,14.634115046604528,25.812993253439885,18.237031513537506,20.026666666666667,0.9285714285714286,1502.0,2853.0,10169.0
asaniczka_9cd2e38a8698d03d,kaggle_asaniczka,2024-01,unknown,"Omega Solutions, Inc.",llm,22.8664705882353,-8.32088235294114,25.6,34.0,0.8275862068965517,170.0,363.0,1271.0,29.87846153846154,-26.533461538461523,33.10769230769231,52.0,0.7419354838709677,260.0,555.0,1923.0
asaniczka_799d82ab95ba2ba9,kaggle_asaniczka,2024-01,mid-senior,Automotive Supplier,llm,16.135447530864198,9.435763888888943,19.787037037037038,16.875,0.76,405.0,863.0,3001.0,16.136626384012967,13.021320888468807,19.957899000810155,18.892857142857142,0.7647058823529411,529.0,1092.0,3846.0
asaniczka_e39c08023ba1c9fd,kaggle_asaniczka,2024-01,mid-senior,"Hyundai America Technical Center, Inc. (HATCI)",llm,35.477405063291144,-42.036466244725716,39.700421940928265,65.83333333333333,0.9444444444444444,395.0,850.0,2967.0,26.676092165898613,-18.891576036866297,30.63188940092166,43.4,0.9375,434.0,932.0,3220.0
asaniczka_7d82434077d6c733,kaggle_asaniczka,2024-01,unknown,Adame Services LLC,llm,18.578734177215193,8.764894514767946,23.1915611814346,26.333333333333332,0.875,79.0,160.0,581.0,20.575882352941175,8.101470588235316,25.36470588235294,34.0,0.8823529411764706,102.0,198.0,713.0
asaniczka_085add08691f961a,kaggle_asaniczka,2024-01,unknown,Axient,llm,21.22147335423198,-10.12822884012536,25.0282131661442,26.363636363636363,0.90625,290.0,652.0,2329.0,20.324452861952867,-6.571098484848477,24.041414141414144,24.75,0.9,297.0,661.0,2362.0
asaniczka_bae0717982a69391,kaggle_asaniczka,2024-01,mid-senior,Spectrum,llm,18.496397941680957,5.361217838765043,22.466552315608922,24.09090909090909,1.0,530.0,1109.0,3927.0,16.353559476380198,16.135051792828705,20.34542212103965,21.514285714285716,1.0,753.0,1503.0,5395.0
asaniczka_e78a5566a591de21,kaggle_asaniczka,2024-01,mid-senior,Shield AI,llm,14.357166556071668,21.70612585711129,19.12417606724176,16.606060606060606,0.9285714285714286,548.0,1090.0,3904.0,14.256687291765825,23.77583055687768,18.673203236554023,17.363636363636363,0.8823529411764706,764.0,1494.0,5349.0
asaniczka_24692cd2884cf346,kaggle_asaniczka,2024-01,unknown,Palo Alto Networks,llm,29.78686046511628,-16.377519379844927,33.28217054263566,57.333333333333336,1.0,344.0,671.0,2454.0,18.14509939644621,15.149424724602227,21.403604440129996,28.17241379310345,0.9285714285714286,817.0,1575.0,5640.0
asaniczka_e4c5f8a6e8ed4904,kaggle_asaniczka,2024-01,mid-senior,Rippling,llm,17.601992337164756,20.51724137931035,20.02911877394636,29.0,1.0,261.0,484.0,1782.0,15.248647284122562,25.701048920612863,19.1699860724234,22.4375,1.0,718.0,1344.0,4907.0
asaniczka_f6388381e6202576,kaggle_asaniczka,2024-01,mid-senior,Keck Medicine of USC,llm,16.12206420154409,12.619603819585535,19.265908167411624,18.608695652173914,1.0,856.0,1774.0,6313.0,16.46711021505376,11.510665322580678,19.75,19.375,1.0,930.0,1931.0,6882.0
asaniczka_8cea4c7e5a65137d,kaggle_asaniczka,2024-01,unknown,Surge Technology Solutions Inc,llm,22.190585642317384,-5.107807514693491,25.928547439126785,33.083333333333336,1.0,397.0,837.0,2945.0,20.161605381165916,3.472258594917804,23.821584454409567,29.733333333333334,1.0,446.0,913.0,3265.0
asaniczka_617c35276f04b5c8,kaggle_asaniczka,2024-01,mid-senior,Professional Diversity Network,llm,18.01312176337804,12.331118045412325,21.61991767361572,26.058823529411764,0.9411764705882353,443.0,880.0,3058.0,18.214828700711056,12.142230122818376,21.782805429864254,26.764705882352942,0.9411764705882353,455.0,901.0,3160.0
asaniczka_916c12c378327d8d,kaggle_asaniczka,2024-01,mid-senior,Intuitive,llm,18.073015873015873,2.891428571428605,20.78095238095238,21.0,1.0,252.0,544.0,1892.0,15.389353675450767,21.41948127600557,18.94735090152566,20.6,1.0,721.0,1402.0,4980.0
asaniczka_0d24e42c78753f04,kaggle_asaniczka,2024-01,mid-senior,"Barnes & Noble, Inc.",llm,17.601779648165003,-1.172507961783424,23.37400667273279,16.821428571428573,1.0,471.0,1063.0,3732.0,16.763048506264052,5.4286856194453605,22.125623728450588,17.151515151515152,0.95,566.0,1231.0,4352.0
asaniczka_d37d6a42486e3d2c,kaggle_asaniczka,2024-01,mid-senior,Penn State University,llm,16.545657894736845,10.279605263157919,20.626315789473686,19.0,0.8571428571428571,304.0,637.0,2220.0,15.933239430793417,18.07538160833957,19.897757921734097,20.91176470588235,0.8888888888888888,711.0,1408.0,4938.0
asaniczka_9cc35787053de817,kaggle_asaniczka,2024-01,unknown,"True North Consulting, LLC(Kansas City)",llm,36.20426086956522,-49.800565217391295,40.41838509316771,64.4,0.875,322.0,728.0,2579.0,46.82551187904967,-75.72246652267815,51.381252699784014,92.6,0.875,463.0,1032.0,3637.0
asaniczka_c056432c1a74c1e5,kaggle_asaniczka,2024-01,mid-senior,Intuitive,llm,16.40602031602709,3.7407385252069503,19.90215199398044,14.766666666666667,0.8620689655172413,443.0,985.0,3489.0,14.854695795160918,19.764274528228043,18.55074778795709,17.51851851851852,1.0,946.0,1893.0,6759.0
asaniczka_84bd573dd1a104c9,kaggle_asaniczka,2024-01,mid-senior,"Infowave Systems, Inc",llm,12.620000000000001,28.331666666666678,14.833333333333336,13.333333333333334,1.0,80.0,156.0,594.0,13.191315789473688,28.688377192982472,15.596491228070176,15.833333333333334,1.0,95.0,182.0,691.0
asaniczka_49dd167d64a74ad3,kaggle_asaniczka,2024-01,unknown,Kforce Inc,llm,35.62068965517241,-39.79839080459766,39.67750410509032,67.66666666666667,0.88,203.0,427.0,1541.0,18.085545924574216,11.150508667883201,22.24580291970803,25.6875,0.8846153846153846,411.0,824.0,2949.0
asaniczka_f52455ef2beeacfe,kaggle_asaniczka,2024-01,unknown,"Bluemont Technology & Research, Inc",llm,17.76396256684492,1.010649732620351,21.276791443850268,18.7,0.85,374.0,826.0,2887.0,16.739641441551317,5.441548265138124,20.587621196414418,17.06451612903226,0.8571428571428571,529.0,1151.0,4047.0
asaniczka_4a56753c14579630,kaggle_asaniczka,2024-01,mid-senior,GliaCell Technologies,llm,14.305259302101408,18.092810873337214,17.76202043570465,14.368421052631579,1.0,273.0,562.0,2012.0,13.524278350515466,26.894905498281815,16.638487972508592,16.166666666666668,0.8333333333333334,582.0,1125.0,4029.0
asaniczka_cdfe71e0523e2f7d,kaggle_asaniczka,2024-01,mid-senior,"HireIO, Inc.",llm,36.809230769230766,-53.06923076923073,40.15384615384616,65.0,1.0,130.0,298.0,1066.0,24.872558659217876,-19.49753072625694,28.174748603351954,35.8,0.9615384615384616,179.0,402.0,1427.0
asaniczka_20b566b8221f7001,kaggle_asaniczka,2024-01,mid-senior,Beacon Cloud Solutions,llm,14.993401580459771,11.779412715517253,18.862787356321842,13.59375,0.90625,435.0,932.0,3331.0,15.146871993306842,15.431362859931681,18.686313881335845,16.261904761904763,1.0,683.0,1412.0,5015.0
asaniczka_78c475593aba19db,kaggle_asaniczka,2024-01,unknown,Alrek Business Solutions Inc,llm,13.951470588235292,20.269950980392196,19.313725490196077,14.166666666666666,0.9166666666666666,85.0,173.0,619.0,15.485000000000003,18.18083333333334,20.53623188405797,19.166666666666668,0.875,115.0,230.0,825.0
asaniczka_eea7c236327029f8,kaggle_asaniczka,2024-01,mid-senior,Capitol,llm,15.511156716417911,13.688973880597018,20.43134328358209,16.75,0.9047619047619048,134.0,279.0,997.0,15.543918918918923,16.57101351351352,20.372972972972974,18.5,0.9047619047619048,148.0,300.0,1076.0
asaniczka_2c4ca5c1f2c8c115,kaggle_asaniczka,2024-01,unknown,Lockheed Martin,llm,16.852301587301593,10.879999999999995,21.006349206349206,20.571428571428573,1.0,144.0,298.0,1071.0,14.212012195121954,23.59688008130084,18.34552845528455,17.083333333333332,0.95,205.0,402.0,1454.0
asaniczka_1fceac40c49d9d9d,kaggle_asaniczka,2024-01,unknown,"Konami Gaming, Inc.",llm,17.113111041207933,19.164721610569387,21.996980182447313,26.272727272727273,0.5483870967741935,289.0,550.0,1996.0,14.67875685666587,27.926258347245437,18.90772716432149,21.392857142857142,0.6071428571428571,599.0,1113.0,4009.0
asaniczka_3809c5dd8c9ecfc3,kaggle_asaniczka,2024-01,mid-senior,"Hughes Engineering, PLLC",llm,27.6198275862069,-25.479568965517217,31.193103448275863,43.5,1.0,174.0,387.0,1355.0,17.797536945812812,4.3575862068965705,21.802955665024633,20.714285714285715,0.9166666666666666,435.0,933.0,3304.0
asaniczka_0e71d4e90e464d05,kaggle_asaniczka,2024-01,unknown,Lady Bird Talent,llm,9.544968750000002,49.42815625000003,12.620000000000001,12.8,0.9166666666666666,256.0,437.0,1640.0,8.14062184135355,55.98653592617009,11.088464073829929,10.829268292682928,0.8421052631578947,444.0,734.0,2747.0
asaniczka_000459587be6807b,kaggle_asaniczka,2024-01,unknown,Cyclomedia,llm,11.44802197802198,32.83269230769233,14.585347985347987,11.142857142857142,0.92,312.0,600.0,2174.0,11.990649978041287,31.440494071146276,14.776635924462012,12.545454545454545,0.95,414.0,796.0,2872.0
asaniczka_d1061cb4ba1b60cb,kaggle_asaniczka,2024-01,mid-senior,ISPA Technology,llm,14.353127109111366,13.700853018372698,16.806599175103113,12.095238095238095,1.0,254.0,543.0,1956.0,14.295887323943667,17.860028169014072,17.04150234741784,14.2,1.0,426.0,879.0,3095.0
asaniczka_ee4d6fc835a0ada7,kaggle_asaniczka,2024-01,mid-senior,Transcend Digital,llm,48.05942307692308,-64.26442307692305,51.02307692307693,104.0,0.9090909090909091,208.0,407.0,1502.0,15.219828227884342,28.266566466265886,17.681114610172727,23.761904761904763,0.8947368421052632,499.0,911.0,3371.0
asaniczka_312459696fb71fd6,kaggle_asaniczka,2024-01,unknown,ControlTouch Systems,llm,15.621138790035591,21.56620312072269,18.53939228031755,21.615384615384617,0.9629629629629629,562.0,1085.0,3969.0,15.703569177434606,21.613387173022403,18.705641348881183,21.973684210526315,1.0,835.0,1608.0,5806.0
asaniczka_2703cc3a8c73afc1,kaggle_asaniczka,2024-01,unknown,"J.B. Hunt Transport Services, Inc.",llm,14.019133858267718,17.752557036139734,17.41498081970523,13.025641025641026,0.85,508.0,1056.0,3872.0,14.725853509729628,15.698915772911192,18.235553272108408,14.717391304347826,0.8421052631578947,677.0,1410.0,5098.0
asaniczka_93b09eb4a1322d41,kaggle_asaniczka,2024-01,unknown,ACT1 Federal,llm,16.882765672782877,10.423047591743142,20.285091743119267,20.4375,0.9565217391304348,327.0,679.0,2422.0,17.324536707056314,8.644839629365663,20.945972915181756,21.217391304347824,0.9444444444444444,488.0,1019.0,3618.0
asaniczka_2f369db80606cbf2,kaggle_asaniczka,2024-01,unknown,PRI Global,llm,13.25216748768473,29.56672413793106,16.973399014778327,16.571428571428573,0.7407407407407407,116.0,220.0,795.0,13.2886186540732,30.577603305785146,17.162219598583235,17.285714285714285,0.75,121.0,227.0,829.0
asaniczka_a61e9e1d771c78dd,kaggle_asaniczka,2024-01,unknown,Whitridge Associates,llm,15.936550632911395,15.982420886075971,18.78607594936709,19.75,0.8888888888888888,158.0,319.0,1159.0,14.14370766488414,26.690775401069544,17.02602495543672,18.545454545454547,0.88,204.0,389.0,1400.0
asaniczka_62551dae7f1da889,kaggle_asaniczka,2024-01,mid-senior,Decisions,llm,30.245575117370894,-26.93910211267604,34.915023474178405,53.25,0.9545454545454546,426.0,905.0,3209.0,27.663791102514512,-19.560909090909092,32.184912959381045,47.0,1.0,517.0,1092.0,3908.0
asaniczka_b739c5dac84fd07c,kaggle_asaniczka,2024-01,unknown,Rapid Consulting Services,llm,13.497051282051284,33.02711538461543,14.97948717948718,19.5,1.0,39.0,71.0,256.0,10.581395348837212,44.72852713178298,12.24496124031008,14.333333333333334,1.0,43.0,75.0,276.0
asaniczka_d02a1c84c92ec8a9,kaggle_asaniczka,2024-01,mid-senior,Formlabs,llm,24.49840163934427,0.906946721311499,27.917486338797815,45.75,0.8333333333333334,183.0,345.0,1291.0,19.92686046511628,16.019980620155053,23.17054263565892,35.833333333333336,0.9375,430.0,785.0,2894.0
asaniczka_b1ec12c16b98a29c,kaggle_asaniczka,2024-01,mid-senior,The McAlear Group,llm,20.98053571428571,-14.64624999999998,23.892857142857146,22.857142857142858,0.8571428571428571,160.0,375.0,1367.0,18.952191780821924,-0.8086670179135922,22.683245521601687,22.46153846153846,0.85,292.0,638.0,2333.0
asaniczka_ae987e606dfcd6fa,kaggle_asaniczka,2024-01,mid-senior,"Air Combat Effectiveness Consulting Group (ACE Group), LLC",llm,20.433969863807594,-8.901647348594594,25.119443639524775,23.88235294117647,0.9523809523809523,406.0,919.0,3105.0,20.343925341989337,-8.234016925573826,25.15260839322977,23.894736842105264,0.9545454545454546,454.0,1024.0,3453.0
asaniczka_86b36527d901cc53,kaggle_asaniczka,2024-01,unknown,"Farfield Systems, Inc",llm,11.612000000000002,41.73300000000003,15.767619047619048,16.8,0.9333333333333333,84.0,147.0,551.0,12.930741337630945,32.948827558420646,16.185656728444805,17.176470588235293,0.9166666666666666,292.0,540.0,1959.0
asaniczka_83fb348342c62c51,kaggle_asaniczka,2024-01,mid-senior,University of Utah,llm,15.151115196078432,14.823143382352953,19.394607843137255,15.9375,1.0,510.0,1060.0,3778.0,16.274613821138214,8.809075203252064,19.386178861788622,17.083333333333332,0.8888888888888888,1230.0,2627.0,9330.0
asaniczka_acf0c50486a99ccd,kaggle_asaniczka,2024-01,unknown,Synechron,llm,14.289330578512399,14.16672314049589,18.72429752066116,12.1,0.8148148148148148,121.0,258.0,916.0,16.97252237321843,9.933263727764881,21.109755828085298,20.523809523809526,0.8333333333333334,431.0,897.0,3207.0
asaniczka_8241ea53e70bda65,kaggle_asaniczka,2024-01,unknown,RICEFW Technologies Inc,llm,,,,,,,,0.0,6.129999999999999,74.8616666666667,10.333333333333336,13.333333333333334,1.0,40.0,56.0,235.0
asaniczka_2223eb5af2ee7ae5,kaggle_asaniczka,2024-01,mid-senior,AbbVie,llm,14.553954451345756,19.97913043478266,18.1656314699793,16.428571428571427,0.9090909090909091,345.0,694.0,2507.0,15.37893176252565,16.801919385796594,19.239949698854986,17.96551724137931,0.8636363636363636,521.0,1058.0,3709.0
asaniczka_6673a46f6370c881,kaggle_asaniczka,2024-01,unknown,Selby Jennings,llm,10.449205851619645,48.32092476489029,12.76405433646813,15.818181818181818,1.0,174.0,293.0,1094.0,9.88376404494382,50.62073970037454,12.225468164794009,14.833333333333334,1.0,178.0,297.0,1108.0
asaniczka_a3f397a4879a7149,kaggle_asaniczka,2024-01,mid-senior,Ledgent Technology,llm,37.919724770642205,-47.37579510703361,41.91070336391438,72.66666666666667,0.9259259259259259,218.0,465.0,1623.0,25.16261904761905,-10.534285714285716,29.53809523809524,42.0,1.0,336.0,694.0,2433.0
asaniczka_d31e32b62aba6dae,kaggle_asaniczka,2024-01,unknown,"Anveta, Inc",llm,19.089577922077925,2.982045454545471,21.420779220779224,25.142857142857142,0.84375,176.0,371.0,1276.0,17.85709728867624,8.397458798511451,20.197979797979798,23.22222222222222,0.8333333333333334,209.0,432.0,1521.0
asaniczka_6fcdcc5a75b4b1a4,kaggle_asaniczka,2024-01,mid-senior,Werfen,llm,19.48556108597285,-5.276590497737544,23.772126696832583,22.1,0.9230769230769231,442.0,991.0,3428.0,18.033512214657588,2.5269763716460147,21.94030169536778,20.636363636363637,0.9230769230769231,681.0,1476.0,5078.0
