status,term,category,category_note,doc_prev_2024,doc_prev_2026,prev_ratio_2026_to_2024,z_b_minus_a,count_2024,count_2026,distinct_companies_total,likely_boilerplate_or_noise
disappearing_2026,skillsstrong,noise,uncategorized_or_context_needed,0.01824212271973466,0.00010492078480747036,0.0057515666580822385,-5.887188406958475,79,1,69,True
disappearing_2026,experienceexperience,credential,,0.024875621890547265,0.0,0.0,-4.352128657356578,114,0,94,False
disappearing_2026,skillsexcellent,noise,uncategorized_or_context_needed,0.012319355602937692,0.0,0.0,-2.9677886060181273,52,0,48,True
disappearing_2026,engineerlocation,noise,uncategorized_or_context_needed,0.019663586827765932,0.0,0.0,-3.7248567688931318,83,0,75,True
disappearing_2026,plusexperience,credential,,0.011845534233593935,0.0,0.0,-3.306454969494256,65,0,46,False
disappearing_2026,skills.ability,noise,uncategorized_or_context_needed,0.013030087656953328,0.0,0.0,-3.0759714611731153,56,0,50,True
disappearing_2026,developmentexperience,credential,,0.01468846244965648,0.0,0.0,-3.42780682108445,70,0,53,False
disappearing_2026,systemsexperience,sys_design,,0.015636105188343994,0.0,0.0,-3.498597022614591,73,0,53,False
disappearing_2026,developerlocation,noise,uncategorized_or_context_needed,0.0255863539445629,0.0,0.0,-4.2379734507276945,108,0,86,True
disappearing_2026,technologiesexperience,credential,,0.010660980810234541,0.0,0.0,-2.826736195721455,47,0,37,False
disappearing_2026,skillsability,noise,uncategorized_or_context_needed,0.020374318881781567,0.0,0.0,-3.9173300082269042,92,0,77,True
disappearing_2026,skillsexperience,credential,,0.017531390665719022,0.0,0.0,-3.7028531914314162,82,0,68,False
emerging_2026,ai-assisted,ai_tool,,0.0,0.037246878606651976,inf,6.195486022232002,0,515,287,False
emerging_2026,claude,ai_tool,,0.00023691068467187872,0.036932116252229565,155.89046270066098,7.130042997879332,1,550,270,False
emerging_2026,cursor,ai_tool,,0.0,0.02339733501206589,inf,4.466811822098452,0,267,180,False
emerging_2026,mcp,ai_tool,mcp_ambiguous,0.00047382136934375743,0.018990662050152134,40.079792256846076,5.737307180729988,2,253,147,False
emerging_2026,multi-agent,ai_tool,,0.0009476427386875149,0.01815129577169237,19.154154863078375,6.180325626233967,4,244,132,False
emerging_2026,langgraph,ai_tool,,0.0,0.015738117721120555,inf,3.8406446365643903,0,197,120,False
emerging_2026,embeddings,ai_domain,,0.0009476427386875149,0.013849543594586088,14.614730878186968,5.298907907546566,4,167,122,False
emerging_2026,assistants,ai_tool,,0.0007107320540156361,0.013534781240163676,19.043437204910294,4.932720716546936,3,149,101,False
emerging_2026,ai-enabled,ai_tool,,0.00047382136934375743,0.013115098100933795,27.679414542020773,5.064366641640505,2,180,103,False
emerging_2026,llm-based,ai_tool,,0.00023691068467187872,0.012590494176896443,53.14447592067988,4.156909576440386,1,135,108,False
emerging_2026,multimodal,ai_domain,,0.00023691068467187872,0.01154128632882174,48.715769593956566,4.627846698129035,1,181,79,False
emerging_2026,llm-powered,ai_tool,,0.00023691068467187872,0.01143636554401427,48.27289896128423,4.122989964537123,1,132,101,False
emerging_2026,drift,ai_domain,,0.00047382136934375743,0.011016682404784388,23.25070821529745,4.489644282808269,3,119,101,False
emerging_2026,depend,noise,uncategorized_or_context_needed,0.0007107320540156361,0.010072395341517154,14.171860245514637,4.230613665892193,3,104,72,True
